experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp5_fixed_random_1,20,641,agent_1,7.977624,22.290787,39.526191712002145,0.43810325860977173,6.97762393951416,4.812622,-0.5979378,30.581606,30.653112,-0.07150593,0.0,0.0,active
exp5_fixed_random_1,20,642,agent_1,11.138597,20.131495,36.098608082376934,0.4845987558364868,8.514427185058594,3.828092,-0.0013625033,23.794102,54.447212,-0.0715063,0.0,0.0,active
exp5_fixed_random_1,20,643,agent_1,13.335865,18.912891,33.78992335207293,0.420054167509079,7.0595550537109375,2.512565,0.092933126,15.566827,70.01576,-0.07323361,0.0,0.0,active
exp5_fixed_random_1,20,644,agent_1,14.801019,18.413513,32.289308473321206,0.25367164611816406,5.511648654937744,1.5479193,0.17787929,9.592585,79.61468,-0.07956182,0.0,0.0,active
exp5_fixed_random_1,20,645,agent_1,16.04641,18.273918,31.03700149793905,0.03829250484704971,4.293876647949219,1.2531905,0.21686497,7.7585096,87.38259,-0.088967904,0.0,0.0,active
exp5_fixed_random_1,20,646,agent_1,16.832405,18.58166,30.277859030370085,-0.4585532546043396,3.7171740531921387,0.84409404,0.48480695,4.4368925,91.86649,-0.13597547,0.0,0.0,active
exp5_fixed_random_1,20,647,agent_1,17.89111,18.79684,29.242944889474693,-0.2963055670261383,2.975886583328247,1.0803503,-0.1726664,6.329308,98.20177,-0.14193821,0.0,0.0,active
exp5_fixed_random_1,20,648,agent_1,19.346626,19.111599,27.8278839681111,-0.32502198219299316,2.3549466133117676,1.4891623,0.012454205,9.053597,107.255394,-0.14196923,0.0,0.0,active
exp5_fixed_random_1,20,649,agent_1,20.671532,19.3264,26.537769051247217,-0.2864041328430176,2.3264007568359375,1.3422048,-0.052244164,8.1344385,115.39038,-0.14251512,0.0,0.0,active
exp5_fixed_random_1,20,650,agent_1,22.16837,19.089838,25.02312895297556,0.032949477434158325,2.174692153930664,1.5154148,-0.31747237,9.583873,124.994415,-0.16267286,0.0,0.0,active
