experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp1_empty_1,1,-401.92475219849405,2.6442760926912605,0.6215732039554361,0.0,1.0,10.0
exp1_empty_1,2,-372.4599449415077,2.539579976041224,0.6291745150962799,0.0,1.0,14.0
exp1_empty_1,3,-373.15839235039914,2.660286775867603,0.48609511867002314,0.0,1.0,9.0
exp1_empty_1,4,-390.8729126944242,2.35072722389259,0.4413245324423516,0.0,1.0,12.0
exp1_empty_1,5,-347.6874367794471,2.2939848538614855,0.36570589688139943,0.0,1.0,5.0
exp1_empty_1,6,-335.46559167648593,2.445724009407346,0.5448001506321161,0.0,1.0,24.0
exp1_empty_1,7,-375.11156075650484,2.342101318448801,0.4826894491070896,0.0,1.0,10.0
exp1_empty_1,8,-343.38814201538355,2.7183817182064725,0.4673872071761923,0.0,1.0,14.0
exp1_empty_1,9,-332.66145267393614,4.005661947454631,0.4592787829656883,0.0,1.0,8.0
exp1_empty_1,10,-186.85306597058363,2.3005150642062793,0.2856818867464233,0.0,1.0,9.0
exp1_empty_1,11,-363.1548355509079,2.1122919886610965,0.8293104121942543,0.0,1.0,3.0
exp1_empty_1,12,-379.84720405320104,1.9322933783417933,0.5353611696327051,0.0,1.0,7.0
exp1_empty_1,13,-387.00584422307344,2.6287852036427872,0.4336631445271845,0.0,1.0,7.0
exp1_empty_1,14,-352.56314568103505,3.3241522707810156,0.6151391094076575,0.0,1.0,5.0
exp1_empty_1,15,-188.5467356307805,2.262896844487509,0.5729619312844596,0.0,1.0,19.0
exp1_empty_1,16,-237.09878511600536,2.3937675425419407,0.5562648007465645,0.0,1.0,4.0
exp1_empty_1,17,-393.3798508279372,3.518827985817767,0.697469532314083,0.0,1.0,6.0
exp1_empty_1,18,-220.39484257270703,0.9810341257403299,0.5723312119194526,0.0,1.0,4.0
exp1_empty_1,19,-373.95882058294086,2.165437412923993,0.46686405986169544,0.0,1.0,21.0
exp1_empty_1,21,-348.6424092658158,2.5747611262703303,0.3938927321117307,0.0,1.0,9.0
exp1_empty_1,22,-341.46884180214477,2.0434185460257512,0.5448469745665375,0.0,1.0,13.0
exp1_empty_1,23,-392.2534210032027,1.5688184466183865,0.579874714542314,0.0,1.0,13.0
exp1_empty_1,24,-203.61049169578104,2.6953997324994132,0.6135535705026112,0.0,1.0,7.0
exp1_empty_1,25,-269.7883005922302,2.4210862744564614,0.5049319441228147,0.0,0.0,100.0
exp1_empty_1,26,-321.81229113142484,2.9378922234341913,0.43248666024682997,0.0,1.0,8.0
exp1_empty_1,27,-366.04486434312116,2.022257333538818,0.7115521499576234,0.0,1.0,4.0
exp1_empty_1,28,-140.779624964758,3.453191902392239,0.4529003010230809,0.0,1.0,9.0
exp1_empty_1,29,-375.7992047342339,1.9435746971146264,0.38870265753729416,0.0,1.0,8.0
exp1_empty_1,30,-177.31806092855652,3.4892681848483384,0.36794133142703217,0.0,1.0,7.0
exp1_empty_1,31,-358.6699199088714,2.29179993897446,0.6896643909399212,0.0,1.0,16.0
exp1_empty_1,32,-269.101331346513,3.268621505366288,0.44188171593916614,0.0,1.0,10.0
exp1_empty_1,33,-222.87273535356732,2.761079282266013,0.5143998607553115,0.0,1.0,16.0
exp1_empty_1,34,-274.441304102187,2.125381636726131,0.5440291008665612,0.0,1.0,14.0
exp1_empty_1,35,-412.09622290234,2.649125016648369,0.46812491184887584,0.0,1.0,9.0
exp1_empty_1,36,-294.5229835878673,2.7855829282092985,0.4593335279197246,0.0,1.0,9.0
exp1_empty_1,37,-379.9584581284791,3.3555353769871283,0.5988406777665938,0.0,1.0,4.0
exp1_empty_1,38,-413.3004709813382,2.6872630221150193,0.5152219147261574,0.0,1.0,26.0
exp1_empty_1,39,-355.09453716444074,3.2034294504747614,0.5549224132797171,0.0,1.0,2.0
exp1_empty_1,41,-129.0761222553191,2.15288735874507,0.5503786417984844,0.0,1.0,15.0
exp1_empty_1,42,-357.4996740067534,2.138074294375625,0.5919552398451396,0.0,1.0,5.0
exp1_empty_1,43,-239.40275730844823,2.7307342279931057,0.5844545386578838,0.0,1.0,14.0
exp1_empty_1,44,-257.92491073606976,3.875147453124466,0.4593021711533451,0.0,1.0,3.0
exp1_empty_1,45,-311.31233850548506,2.734484039657232,0.32959253604815153,0.0,1.0,5.0
exp1_empty_1,46,-368.40969457280494,1.198470023593827,0.48063721776559903,0.0,1.0,6.0
exp1_empty_1,47,-231.6697992530955,2.4831236309734366,0.5704243916292467,0.0,1.0,22.0
exp1_empty_1,48,-354.58290795405173,4.890469106042824,0.1606571410396943,0.0,1.0,1.0
exp1_empty_1,49,-329.73482726722443,2.8568545380428945,0.46729636394725615,0.0,1.0,7.0
exp1_empty_1,50,-253.52210235760953,3.165253494767548,0.6758898326982948,0.0,1.0,15.0
exp1_empty_1,51,-338.6696346620747,2.5058473068509075,0.583733779792293,0.0,1.0,4.0
exp1_empty_1,52,-260.23120539967647,2.645396997119356,0.5431255134623582,0.0,1.0,15.0
exp1_empty_1,53,-297.43543932591007,3.566611326067284,0.45966669879271527,0.0,1.0,8.0
exp1_empty_1,54,-313.1787350776258,1.974099292965733,0.3840616424387349,0.0,1.0,11.0
exp1_empty_1,55,-365.3991833531585,2.9887853705266916,0.6134288035033211,0.0,1.0,6.0
exp1_empty_1,56,-265.4903849579456,1.7819023789638269,0.36464431025374794,0.0,1.0,19.0
exp1_empty_1,57,-273.05239147332037,2.1944694918902554,0.536217835662255,0.0,1.0,25.0
exp1_empty_1,58,-206.6370399698252,1.8046901478712614,0.47542352037104507,0.0,1.0,4.0
exp1_empty_1,59,-169.1150346193398,3.0124106694246024,0.4830271058364804,0.0,1.0,19.0
exp1_empty_1,61,-265.28150214938523,1.9864582059831561,0.5225849679464816,0.0,1.0,20.0
exp1_empty_1,62,-344.7755965733558,1.9939773497201425,0.6558417929647262,0.0,1.0,5.0
exp1_empty_1,63,17.36672138595884,3.0943228156354006,0.4709486413859555,0.0,1.0,21.0
exp1_empty_1,64,-369.78969286986677,3.257957885159724,0.5556050846060775,0.0,1.0,5.0
exp1_empty_1,65,-331.8597539775559,1.9178870969236024,0.6696163156813544,0.0,1.0,5.0
exp1_empty_1,66,-383.85349040503536,2.6666714652713246,0.4458955460801507,0.0,1.0,8.0
exp1_empty_1,67,-359.6841177365145,1.3417007961540797,0.5181156155199941,0.0,1.0,3.0
exp1_empty_1,68,-358.73890115731615,4.234680546561898,0.9682735230725715,0.0,1.0,3.0
exp1_empty_1,69,-173.04668154103973,2.29937964434595,0.49131869515645027,0.0,1.0,7.0
exp1_empty_1,70,-239.33099852126898,2.478563000924359,0.5229031076198913,0.0,1.0,6.0
exp1_empty_1,71,-237.31483306865297,2.5499718407023346,0.33342268328271335,0.0,1.0,5.0
exp1_empty_1,72,-267.3744078533844,3.335753066759867,0.4483475088661027,0.0,1.0,9.0
exp1_empty_1,73,-316.03532885604477,2.8916075862122157,0.44195410642390454,0.0,1.0,18.0
exp1_empty_1,74,-163.9713625694795,2.5973558618122654,0.608330005362894,0.0,1.0,28.0
exp1_empty_1,75,-221.24395576636613,2.4687942386041173,0.5517448800936637,0.0,1.0,25.0
exp1_empty_1,76,-260.7556715771357,2.4594972466733775,0.5462924708238953,0.0,1.0,18.0
exp1_empty_1,77,-239.95850448755246,2.579756454492504,0.5892678920201019,0.0,1.0,12.0
exp1_empty_1,78,-318.11267238591597,2.0825759631128085,0.47243763538806055,0.0,1.0,13.0
exp1_empty_1,79,-392.76138275227044,3.040045525198607,0.3271848520495364,0.0,1.0,5.0
exp1_empty_1,81,-329.1821473741722,3.0765541908867946,0.5868457533984347,0.0,1.0,7.0
exp1_empty_1,82,-175.73438610375553,2.833788528141355,0.6101500366723432,0.0,1.0,22.0
exp1_empty_1,83,-414.4008535045452,3.199138189889137,0.5813468065354794,0.0,1.0,16.0
exp1_empty_1,84,-216.33029174804688,2.2476987838745117,0.6900408864021301,0.0,1.0,6.0
exp1_empty_1,85,-95.04036712646484,1.608960509300232,0.5892117619514465,0.0,1.0,24.0
exp1_empty_1,86,-295.672119140625,2.9784958362579346,0.6070382595062256,0.0,1.0,5.0
exp1_empty_1,87,-331.01824951171875,2.3110709190368652,0.6084298491477966,0.0,1.0,5.0
exp1_empty_1,88,-107.6609115600586,2.869784355163574,0.3907037675380707,0.0,1.0,18.0
exp1_empty_1,89,-407.02886962890625,2.629894971847534,0.5163806080818176,0.0,1.0,10.0
exp1_empty_1,90,-243.0648193359375,2.077501058578491,0.28190091252326965,0.0,1.0,3.0
exp1_empty_1,91,-370.8814697265625,2.45556640625,0.5970702767372131,0.0,1.0,21.0
exp1_empty_1,92,-183.64195251464844,1.932715892791748,0.6315869688987732,0.0,1.0,16.0
exp1_empty_1,93,-162.9412384033203,2.1377546787261963,0.6376871466636658,0.0,1.0,14.0
exp1_empty_1,94,-332.11273193359375,2.2106683254241943,0.6726784706115723,0.0,1.0,4.0
exp1_empty_1,95,-249.09915161132812,2.7025866508483887,0.5229119658470154,0.0,1.0,14.0
exp1_empty_1,96,-351.0647277832031,3.087428569793701,0.7126612663269043,0.0,1.0,4.0
exp1_empty_1,97,-282.25372314453125,2.696218490600586,0.6332451105117798,0.0,1.0,20.0
exp1_empty_1,98,-272.9491271972656,2.429413318634033,0.478838175535202,0.0,1.0,9.0
exp1_empty_1,99,-359.5540771484375,2.3517138957977295,0.6554602980613708,0.0,1.0,9.0
exp1_empty_1,101,-407.03607177734375,2.2907674312591553,0.6386870741844177,0.0,1.0,14.0
exp1_empty_1,102,-342.4156799316406,3.631925344467163,0.6041032671928406,0.0,1.0,3.0
exp1_empty_1,103,-215.46044921875,1.638535976409912,0.8259873986244202,0.0,1.0,9.0
exp1_empty_1,104,-260.40081787109375,2.58762264251709,0.5669065117835999,0.0,1.0,11.0
exp1_empty_1,105,-408.2614440917969,2.2566401958465576,0.5240647792816162,0.0,1.0,9.0
exp1_empty_1,106,-181.37037658691406,2.148059368133545,0.5606662631034851,0.0,1.0,65.0
exp1_empty_1,107,-356.9533386230469,3.4586405754089355,0.6157664060592651,0.0,1.0,2.0
exp1_empty_1,108,-419.24285888671875,2.1893608570098877,0.6235407590866089,0.0,1.0,19.0
exp1_empty_1,109,-385.0023498535156,2.6092581748962402,0.6132103800773621,0.0,1.0,15.0
exp1_empty_1,110,-253.16461181640625,2.4513423442840576,0.590338945388794,0.0,1.0,21.0
exp1_empty_1,111,-409.82073974609375,2.2103230953216553,0.7090873718261719,0.0,1.0,11.0
