experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
random_easy,20,687,agent_1,48.60203559619386,16.988624323477854,26.82622535689932,-2.586668513588975,14.011375676522146,3.9798206880472824,-0.8581911228234737,-35.67997111096304,-34.206987104377006,-1.472984006586029,0.0,0.0,active
random_easy,20,688,agent_1,52.50709435904435,14.491216818294829,31.32256601036442,-2.9147500566761115,10.492905640955648,4.635356317292119,0.289210472173824,-46.13928646830517,-80.17898817825217,-1.6402694010160415,0.0,0.0,active
random_easy,20,689,agent_1,52.53007299899185,13.923871365143508,31.538957447285338,-1.9701167017881434,10.469927001008152,0.5678106031990893,-0.9613357756818647,-5.3431458791456246,-83.67380111018609,-3.4886023482277464,0.0,0.0,active
random_easy,20,690,agent_1,50.64266005981037,11.323577368356803,30.84090127057829,-1.4023789341863593,10.323577368356803,3.2130758585372146,-0.6683423822580673,4.947250121803725,-77.83318790853758,-4.381965428072523,0.0,0.0,active
random_easy,20,691,agent_1,49.49361592447643,10.863251209079497,30.029308202675324,-0.8711955466598573,9.863251209079497,1.2378217148928634,-0.5618960258115131,6.406443812744424,-70.79528980814761,-5.013419715718069,0.0,0.0,active
random_easy,20,692,agent_1,48.1435940911615,11.048677591057189,28.754820826765055,-0.3700747473547168,10.048677591057189,1.3626965522669892,-0.517534404094173,11.208878165760282,-59.05072792354511,-5.5491034345602905,0.0,0.0,active
random_easy,20,693,agent_1,46.766562332598596,12.542803754856752,26.833397537384368,0.3433797014359523,11.542803754856752,2.0319029153582258,-0.689661980368671,17.254008856346765,-40.84545177286627,-6.5003707288923644,0.0,0.0,active
random_easy,20,694,agent_1,46.37347219202684,13.54533843475807,26.029377132111374,0.7414490682922581,12.54533843475807,1.0768452270496265,-0.3709634313436676,6.7467336141814505,-33.82349042389628,-6.7755984636809,0.0,0.0,active
random_easy,20,695,agent_1,45.70244059525484,17.795681269515295,23.81812371601692,1.1069264891519868,13.204318730484705,4.302987057479776,-0.21708970790518345,20.8101184561868,-12.919116085152766,-6.8698543462376165,0.0,0.0,active
random_easy,20,696,agent_1,46.142857448502006,18.521047592498135,24.03265851253995,1.8435006447699072,12.478952407501865,0.8486007937433138,-0.7022556639457072,-4.370329689499768,-16.30311973956488,-7.856180381325268,0.0,0.0,active
random_easy,20,697,agent_1,46.92441983180764,21.896981215922604,24.12481274254637,1.6693175088477161,9.103018784077396,3.4652225886321144,0.318168996031128,-2.260939512484871,-18.36159623197884,-8.05864340139618,0.0,0.0,active
