experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,87,-112.638,2.8019814,0.5052864,0.0,1.0,19.0
task8_random_1,88,1032.2332,1.573909,0.4024664,1.0,0.0,36.0
task8_random_1,89,-321.03348,2.2412655,0.5736312,0.0,1.0,7.0
task8_random_1,90,868.4606,1.2360077,0.7514861,1.0,0.0,16.0
task8_random_1,91,927.6199,1.4785837,0.3594489,1.0,0.0,26.0
task8_random_1,92,-292.95993,1.1621348,0.44213796,0.0,1.0,27.0
task8_random_1,93,-190.80827,1.2858189,0.34315613,0.0,1.0,15.0
task8_random_1,94,85.585785,1.2189325,0.63630325,0.0,1.0,22.0
task8_random_1,95,-354.64023,1.342736,0.24915746,0.0,1.0,2.0
task8_random_1,96,125.713745,1.2756746,0.7294417,0.0,1.0,30.0
task8_random_1,97,-205.36697,1.9664761,0.64144766,0.0,1.0,21.0
task8_random_1,98,93.76373,1.8261206,0.59118015,0.0,1.0,9.0
task8_random_1,99,857.90063,1.1120167,0.52020055,1.0,0.0,20.0
task8_random_1,101,159.85995,1.3636116,0.32994458,0.0,1.0,40.0
task8_random_1,102,-431.80627,0.522204,0.8983387,0.0,1.0,28.0
task8_random_1,103,913.3884,1.1901366,0.40760788,1.0,0.0,24.0
task8_random_1,104,168.43741,1.9247365,0.48626944,0.0,1.0,27.0
task8_random_1,105,-346.97546,1.3552794,0.61005443,0.0,1.0,27.0
task8_random_1,106,-290.56613,2.6226332,0.5409891,0.0,1.0,7.0
task8_random_1,107,91.72186,1.0304095,0.35276866,0.0,1.0,16.0
task8_random_1,108,854.40924,1.5238445,0.50389653,1.0,0.0,20.0
task8_random_1,109,-452.18542,0.8982221,0.5062749,0.0,1.0,30.0
task8_random_1,110,-242.5077,1.391802,0.6305581,0.0,1.0,6.0
task8_random_1,111,-328.73132,1.1684675,0.49503437,0.0,1.0,8.0
task8_random_1,112,89.83539,0.65412605,0.38697603,0.0,1.0,73.0
task8_random_1,113,1013.23926,1.9146876,0.52462935,1.0,0.0,30.0
task8_random_1,114,883.49963,0.84989876,0.40170187,1.0,0.0,41.0
task8_random_1,115,922.33606,1.1138163,0.4070407,1.0,0.0,29.0
task8_random_1,116,-331.8187,1.5601544,0.4505414,0.0,1.0,6.0
task8_random_1,117,-433.75854,0.43928075,0.4025046,0.0,1.0,143.0
task8_random_1,118,-325.50412,2.5013506,0.59330076,0.0,1.0,7.0
task8_random_1,119,950.9978,1.8186637,0.38576126,1.0,0.0,16.0
task8_random_1,121,-325.80716,1.4860982,0.4926241,0.0,1.0,20.0
task8_random_1,122,-371.52563,1.3132396,0.8216765,0.0,1.0,8.0
task8_random_1,123,909.8281,1.6133363,0.5531793,1.0,0.0,55.0
task8_random_1,124,-454.87744,0.7767492,0.6580564,0.0,1.0,41.0
task8_random_1,125,1023.352,1.4695395,0.31509435,1.0,0.0,30.0
task8_random_1,126,109.48187,1.7238674,0.4790742,0.0,1.0,13.0
task8_random_1,127,-251.87857,3.3068342,0.61595803,0.0,1.0,8.0
task8_random_1,128,-363.25378,0.48273692,0.18617296,0.0,1.0,89.0
task8_random_1,129,69.144485,0.68330497,0.70776325,0.0,1.0,54.0
task8_random_1,130,288.4379,0.7533693,0.38462913,0.0,0.0,200.0
task8_random_1,131,-137.56946,3.6743279,0.43873224,0.0,1.0,7.0
task8_random_1,132,-388.9336,0.34287894,0.26221073,0.0,1.0,13.0
task8_random_1,133,202.60773,0.88089,0.32199445,0.0,1.0,127.0
task8_random_1,134,141.83882,0.54625654,0.69987905,0.0,0.0,200.0
