experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp6_random_1,20,446,agent_1,24.686066,11.3664465,18.324889646242433,0.39401566982269287,5.89526891708374,1.8011688,-0.35943538,10.95205,10.977889,-0.02583876,0.0,0.0,active
exp6_random_1,20,447,agent_1,26.286657,11.214343,16.731798465860486,0.14171822369098663,5.230362415313721,1.607803,0.26469034,10.167049,21.15895,-0.039850958,0.0,0.0,active
exp6_random_1,20,448,agent_1,27.73151,10.902145,15.30790863169627,0.284584105014801,5.1503586769104,1.4781977,-0.118059285,9.073057,30.234795,-0.042638555,0.0,0.0,active
exp6_random_1,20,449,agent_1,29.091997,10.79998,13.959677323556537,0.16102319955825806,5.200019836425781,1.3643175,0.13785064,8.465991,38.704586,-0.046439115,0.0,0.0,active
exp6_random_1,20,450,agent_1,30.244791,10.66505,12.824876160883132,0.2207956314086914,5.3349504470825195,1.1606643,-0.041562367,6.994989,45.69992,-0.046784602,0.0,0.0,active
exp6_random_1,20,451,agent_1,31.443588,10.62953,11.63738976434391,0.14765898883342743,5.37047004699707,1.1993229,0.08689533,7.3345675,53.036,-0.04829476,0.0,0.0,active
exp6_random_1,20,452,agent_1,32.61435,10.673767,10.469987241605844,0.08924414962530136,5.32623291015625,1.1715965,0.06738774,7.1792974,60.216206,-0.049202982,0.0,0.0,active
exp6_random_1,20,453,agent_1,33.633183,10.766736,9.447656302827008,0.0399114191532135,5.233263969421387,1.0230663,0.053231634,6.1572204,66.37399,-0.049769703,0.0,0.0,active
exp6_random_1,20,454,agent_1,34.706787,10.816599,8.377220197126416,0.09532763063907623,5.183401107788086,1.0747637,-0.044588007,6.5013103,72.8757,-0.050167322,0.0,0.0,active
exp6_random_1,20,455,agent_1,35.85439,10.970797,7.219349936638051,0.009483768604695797,5.029203414916992,1.1579149,0.08715472,7.103662,79.98088,-0.05168651,0.0,0.0,active
exp6_random_1,20,456,agent_1,36.831753,10.987991,6.250714786717251,0.14502719044685364,5.0120086669921875,0.9775151,-0.115973905,5.795516,85.77908,-0.054376498,0.0,0.0,active
exp6_random_1,20,457,agent_1,37.707943,10.953243,5.3945868580010705,0.23491409420967102,5.046756744384766,0.87688065,-0.05722849,5.033746,90.813484,-0.05503152,0.0,0.0,active
exp6_random_1,20,458,agent_1,38.730892,11.054992,4.372450367030836,0.1187070906162262,4.945008277893066,1.0279987,0.13877675,6.162828,96.98016,-0.058883317,0.0,0.0,active
exp6_random_1,20,459,agent_1,39.764545,11.085486,3.3622167253186896,0.24597413837909698,4.91451358795166,1.0341023,-0.06964597,6.1184034,103.09953,-0.05985343,0.0,0.0,active
exp6_random_1,20,460,agent_1,41.00575,11.291863,2.116245599765277,0.17643633484840393,4.708136558532715,1.2582426,0.13527109,7.742681,110.84587,-0.063513085,0.0,0.0,active
exp6_random_1,20,461,agent_1,42.257458,11.506506,0.8915746628644469,0.4167431890964508,4.550616264343262,1.2699776,0.0050628167,7.663305,118.50918,-0.06351821,0.0,0.0,active
exp6_random_1,20,462,agent_1,43.46396,12.150129,0.48764385040136227,2.964484691619873,4.272683620452881,1.3674415,0.32023028,403.73404,522.26373,-0.0840277,0.0,0.0,terminated
exp6_random_1,40,1218,agent_1,42.222683,10.385689,14.784737311309556,1.630578875541687,5.614311218261719,0.4453578,1.0471865,-0.42817557,-0.20885563,-0.21931992,0.0,0.0,active
exp6_random_1,40,1219,agent_1,42.116528,10.569617,14.607981284191993,0.5915241241455078,5.43038272857666,0.21236467,1.0470644,0.089240685,0.09965384,-0.4385887,0.0,0.0,active
exp6_random_1,40,1220,agent_1,41.83533,10.849242,14.232973769373583,0.3357226848602295,5.150757789611816,0.39656186,0.2647452,1.6541432,1.7678151,-0.4526067,0.0,0.0,active
exp6_random_1,40,1221,agent_1,41.421482,11.080118,13.760022455945837,0.06412744522094727,4.919881820678711,0.4738946,0.27372876,2.2975602,4.080361,-0.46759218,0.0,0.0,active
exp6_random_1,40,1222,agent_1,41.133038,11.314143,13.39923760418872,0.2433769702911377,4.685856819152832,0.3714409,-0.17274417,1.540838,5.6271667,-0.4735603,0.0,0.0,active
