experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp1_empty,20,429,agent_1,47.11158460604558,18.87447190069658,24.8775120683289,-2.5987477656999824,12.12552809930342,1.5819082902365382,-0.7916308903719391,-4.663056695091445,-4.537720801773231,-0.12533589331821382,0.0,0.0,active
exp1_empty,20,430,agent_1,49.12744950546305,17.449500953620266,27.1965742973247,-2.807588308350403,13.550499046379734,2.4686541865386835,0.17630358705785731,-7.6642193628635304,-12.195723573674869,-0.13155248428010732,0.0,0.0,active
exp1_empty,20,431,agent_1,49.02048758317858,15.231655667450573,27.79363821210892,-1.8817356516108001,13.979512416821422,2.220423060185584,-1.003659539736802,0.2540600521091374,-11.740197027224793,-0.3330189786210452,0.0,0.0,active
exp1_empty,20,432,agent_1,50.286231974304606,13.213392624688982,29.72309823647762,-2.5386893858707924,12.213392624688982,2.382329652555304,0.6083311065937158,-5.956654163782806,-17.622837843957694,-0.40703232567095216,0.0,0.0,active
exp1_empty,20,433,agent_1,51.07854434957568,10.425132168178473,31.635919855540067,-2.3264493365946657,9.425132168178473,2.898647145367626,-0.28327840746369515,-4.782863135804006,-22.389651648534667,-0.4230816568979856,0.0,0.0,active
exp1_empty,20,434,agent_1,53.829471708843826,8.613699789541945,34.91371020721888,-3.0478186696781067,7.613699789541945,3.2937651097706997,0.7116202287298738,-10.902702208840163,-33.19107318738732,-0.5243623268854972,0.0,0.0,active
exp1_empty,20,435,agent_1,55.9422246788902,7.0905460303658145,37.495849214078724,-3.0149198699519046,6.0905460303658145,2.60455802134108,-0.04232346007330401,-8.701937246671593,-41.89265217900439,-0.5247205819400126,0.0,0.0,active
exp1_empty,20,436,agent_1,60.40807711081449,8.36266880925351,40.94099439778214,2.445605675670651,2.5919228891855113,4.643504528724945,0.9021429139565371,-9.101489228507594,-50.83136904007159,-0.687492949380411,0.0,0.0,active
exp1_empty,20,437,agent_1,61.307901644280705,10.110443465227672,41.099808055392,1.675534669955033,1.6920983557192955,1.9658078337145009,0.8178416795061505,2.5893990300144405,-48.058567030252455,-0.8212659519278992,-0.049629977257210994,0.0,active
exp1_empty,20,438,agent_1,62.965243251149694,14.59300518649793,41.29801701258579,1.6701957745684355,0.034756748850305996,4.7791359874831425,0.1213059011098474,-141.51788000655628,-39.69850401247996,-0.8242089762567136,-49.924629977257204,-100.0,truncated
exp1_empty,40,854,agent_1,47.53343997194798,22.54992152874576,9.646311037484864,-1.8801257111464413,8.45007847125424,2.180296973542228,0.7907434334294949,1.1017060106221983,1.2267610461245715,-0.12505503550237324,0.0,0.0,active
exp1_empty,40,855,agent_1,50.12650727439777,26.792783306455036,12.929241266168681,-2.4475921990363454,4.207216693544964,4.972511850139779,0.23146791362028862,-7.480342922146674,-6.242866397014956,-0.1357705145095191,0.0,0.0,active
exp1_empty,40,856,agent_1,50.4531561026776,26.93888920415546,13.03102374643275,-1.8724068781755498,4.061110795844542,0.3578357030250595,-0.6016155286205274,-0.8656292441256951,-7.03610739228518,-0.20815876336499042,0.0,0.0,active
exp1_empty,40,857,agent_1,51.169425641732055,26.779636940136136,12.806598849277051,-1.2871185410940436,4.220363059863864,0.7337597264585682,-0.6393728656466167,1.5078844064305938,-5.446463453589553,-0.28991829563002375,0.0,0.0,active
exp1_empty,40,858,agent_1,51.377863990381755,26.715324012103366,12.730534864931487,-1.2226281819587133,4.284675987896634,0.21813458666603391,-0.08050203542185452,-0.18470702048152143,-5.629874358529662,-0.29121441117143604,0.0,0.0,active
exp1_empty,40,859,agent_1,52.64778336580184,27.734247160464808,13.74951520431703,-2.2941007781588434,3.2657528395351925,1.628158346824452,0.9754529088076749,-3.0288866787390805,-8.468459361808472,-0.48151608663170686,0.0,0.0,active
exp1_empty,40,860,agent_1,53.983106050050644,32.06286458208341,18.171400235436746,-2.9517189859695674,0.0,4.529902366918021,0.5953976675156567,-146.30797997378028,-4.830539659092146,-0.5524157631283237,-49.87499999999999,-100.0,truncated
exp1_empty,60,1149,agent_1,28.301774978637695,18.51347541809082,25.171948050210002,-0.6955817937850952,12.48652458190918,0.5955891609191895,1.0394614934921265,2.2753982543945312,2.4914941787719727,-0.21609604358673096,0.0,0.0,active
exp1_empty,60,1150,agent_1,28.1556396484375,18.944128036499023,25.168444403011616,-1.5721244812011719,12.055871963500977,0.4547719955444336,0.8584750294685364,-0.22033366560935974,2.4185564517974854,-0.3634919226169586,0.0,0.0,active
exp1_empty,60,1151,agent_1,26.039464950561523,21.55664825439453,26.52507225776227,-2.044929265975952,9.443351745605469,3.3620619773864746,0.35367628931999207,-1.084032654762268,1.3595411777496338,-0.3885093033313751,0.0,0.0,active
exp1_empty,60,1152,agent_1,23.086408615112305,25.21677589416504,28.9685286989844,-2.188084602355957,5.783224105834961,4.702878952026367,-0.0019321537110954523,-3.8115251064300537,-2.4519832134246826,-0.3885100483894348,0.0,0.0,active
exp1_empty,60,1153,agent_1,22.97144317626953,29.393535614013672,29.127068578971357,-1.680582880973816,1.6064643859863281,4.178340911865234,-0.6513661742210388,7.0445427894592285,4.746158599853516,-0.4733656346797943,-0.06874379515647888,0.0,active
exp1_empty,60,1154,agent_1,23.58965492248535,30.261316299438477,28.59692101308188,-1.066085696220398,0.7386837005615234,1.0654706954956055,-0.6465218663215637,0.786158561706543,6.407247543334961,-0.5569637417793274,-0.8600760698318481,0.0,active
exp1_empty,60,1155,agent_1,24.719152450561523,33.720218658447266,28.09636954898348,-1.4966907501220703,0.7202186584472656,3.6386489868164062,0.3033720850944519,5.9205217361450195,13.185096740722656,-0.5753706693649292,-1.6989967823028564,0.0,active
exp1_empty,60,1156,agent_1,22.413286209106445,36.98481750488281,31.226114288365515,-2.5112292766571045,3.9848175048828125,3.9968254566192627,0.9305897355079651,-8.828272819519043,4.530023574829102,-0.7485701441764832,-1.6989967823028564,0.0,active
exp1_empty,60,1157,agent_1,18.547298431396484,38.56330490112305,35.39481971241533,-3.08675479888916,5.563304901123047,4.175822734832764,0.5681958794593811,-13.556450843811035,-8.961857795715332,-0.8131394386291504,-1.6989967823028564,0.0,active
exp1_empty,60,1158,agent_1,17.311717987060547,38.09196472167969,36.418519882007914,2.46767258644104,5.0919647216796875,1.3224294185638428,0.7520760297775269,-3.5867655277252197,-12.43549919128418,-0.9262630939483643,-1.6989967823028564,0.0,active
exp1_empty,60,1159,agent_1,16.37114906311035,36.12852096557617,36.779680723220885,1.7667196989059448,3.128520965576172,2.1771044731140137,0.7596228718757629,1.4329993724822998,-10.887094497680664,-1.04166841506958,-1.6989967823028564,0.0,active
exp1_empty,60,1160,agent_1,13.581283569335938,32.3994140625,38.79628132177232,2.073474168777466,0.0,4.65720796585083,-0.19556531310081482,-143.58482360839844,-4.5892791748046875,-1.0493175983428955,-51.573997497558594,-100.0,truncated
exp1_empty,80,1975,agent_1,19.948137283325195,28.227216720581055,12.225688698480292,-1.0039381980895996,2.7727832794189453,2.302455425262451,0.5621461272239685,10.420618057250977,10.483819961547852,-0.0632016584277153,0.0,0.0,active
exp1_empty,80,1976,agent_1,21.763378143310547,28.37497329711914,10.686698333358958,-0.6082382202148438,2.6250267028808594,1.8212441205978394,-0.48092707991600037,10.291182518005371,20.821260452270508,-0.10945983231067657,0.0,0.0,active
