experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp6_random_1,1,-26.90683,1.6478422,0.45246112,0.0,1.0,9.0
exp6_random_1,2,531.9717,0.8475475,0.44226685,1.0,0.0,29.0
exp6_random_1,3,440.55978,0.289236,0.3814641,1.0,0.0,101.0
exp6_random_1,4,-105.418365,0.767099,0.6128782,0.0,1.0,10.0
exp6_random_1,5,603.08545,1.4947371,0.4215912,1.0,0.0,24.0
exp6_random_1,6,467.5334,1.126521,0.6675479,1.0,0.0,14.0
exp6_random_1,7,416.24646,0.68062305,0.32482514,1.0,0.0,5.0
exp6_random_1,8,475.9523,0.5033842,0.31820637,1.0,0.0,32.0
exp6_random_1,9,447.6188,1.2029214,0.6588681,1.0,0.0,9.0
exp6_random_1,10,426.07135,0.67379016,0.4751684,1.0,0.0,8.0
exp6_random_1,11,500.4019,1.1896552,0.22370458,1.0,0.0,14.0
exp6_random_1,12,468.19696,0.7993441,0.5980657,1.0,0.0,19.0
exp6_random_1,13,471.7276,0.7460091,0.27602375,1.0,0.0,18.0
exp6_random_1,14,510.0166,0.81661445,0.23551822,1.0,0.0,24.0
exp6_random_1,15,-106.940865,0.9490871,0.89767426,0.0,1.0,35.0
exp6_random_1,16,455.93387,0.75162643,0.3482993,1.0,0.0,14.0
exp6_random_1,17,475.03015,0.8943856,0.58777446,1.0,0.0,31.0
exp6_random_1,18,523.20514,0.95880574,0.51257527,1.0,0.0,30.0
exp6_random_1,19,-22.391212,1.1526586,0.71841747,0.0,1.0,19.0
exp6_random_1,21,448.94904,0.33622518,0.36844927,1.0,0.0,78.0
exp6_random_1,22,433.45016,0.756384,0.6578004,1.0,0.0,16.0
exp6_random_1,23,-5.832115,1.5903535,0.7644639,0.0,1.0,18.0
exp6_random_1,24,-92.724915,0.3066701,0.6510432,0.0,1.0,43.0
exp6_random_1,25,602.7666,1.2130232,0.6289198,1.0,0.0,37.0
exp6_random_1,26,-91.729065,0.22106959,0.4153545,0.0,1.0,108.0
exp6_random_1,27,-31.129944,0.5898642,0.48395348,0.0,1.0,45.0
exp6_random_1,28,339.7911,0.20401117,0.50880706,1.0,0.0,109.0
exp6_random_1,29,447.384,1.2066185,0.4850187,1.0,0.0,7.0
exp6_random_1,30,390.70883,0.15384486,0.91518384,1.0,0.0,21.0
exp6_random_1,31,433.95087,1.0254134,0.26723003,1.0,0.0,6.0
exp6_random_1,32,437.11832,1.1699793,0.447028,1.0,0.0,6.0
exp6_random_1,33,477.8315,0.78953713,0.5999555,1.0,0.0,25.0
exp6_random_1,34,657.41876,1.6542057,0.19615284,1.0,0.0,31.0
exp6_random_1,35,442.66144,0.53003377,0.3261521,1.0,0.0,17.0
exp6_random_1,36,472.58813,1.0922289,0.88511276,1.0,0.0,13.0
exp6_random_1,37,489.94055,1.02752,0.72994816,1.0,0.0,33.0
exp6_random_1,38,-96.54194,0.8759245,0.7467286,0.0,1.0,18.0
exp6_random_1,39,414.0387,0.250463,0.54373705,1.0,0.0,124.0
exp6_random_1,41,408.73978,0.5557485,0.8680251,1.0,0.0,12.0
exp6_random_1,42,-154.83401,0.28054982,0.857932,0.0,1.0,23.0
exp6_random_1,43,-83.64524,0.32592478,0.68538994,0.0,1.0,63.0
exp6_random_1,44,420.89175,0.3437679,0.31913877,1.0,0.0,17.0
exp6_random_1,45,-82.47187,1.6261407,1.0168684,0.0,1.0,3.0
exp6_random_1,46,-83.96742,0.82271516,0.5970766,0.0,1.0,9.0
exp6_random_1,47,-72.87356,1.8893235,0.83314246,0.0,1.0,10.0
exp6_random_1,48,478.94373,0.5288596,0.29340076,1.0,0.0,31.0
exp6_random_1,49,-86.314766,1.5428413,0.61217976,0.0,1.0,5.0
exp6_random_1,50,618.0836,1.4029248,0.74842757,1.0,0.0,34.0
exp6_random_1,51,415.09415,0.77812386,0.69877905,1.0,0.0,6.0
exp6_random_1,52,-121.95488,1.2163631,0.60784173,0.0,1.0,6.0
exp6_random_1,53,-86.81173,0.90664387,0.60614914,0.0,1.0,6.0
exp6_random_1,54,439.1113,0.61537534,0.77667934,1.0,0.0,18.0
exp6_random_1,55,680.4242,1.4714924,0.5882045,1.0,0.0,38.0
exp6_random_1,56,717.9646,1.3688893,0.6946623,1.0,0.0,53.0
exp6_random_1,57,499.85358,0.8470121,0.52564853,1.0,0.0,33.0
exp6_random_1,58,697.53723,1.3640822,0.5797616,1.0,0.0,47.0
exp6_random_1,59,564.38184,1.1507071,0.79137486,1.0,0.0,33.0
exp6_random_1,61,-80.005646,1.1132072,0.7017531,0.0,1.0,7.0
exp6_random_1,62,95.55296,0.79268014,0.8712502,0.0,0.0,200.0
exp6_random_1,63,525.6037,0.7779844,0.44809094,1.0,0.0,31.0
exp6_random_1,64,468.78177,0.46626404,0.45238414,1.0,0.0,36.0
exp6_random_1,65,-75.14205,0.60286033,0.8455643,0.0,1.0,27.0
exp6_random_1,66,561.0825,1.0162927,0.6655781,1.0,0.0,47.0
exp6_random_1,67,479.51648,0.74399215,0.6706715,1.0,0.0,30.0
exp6_random_1,68,32.833534,1.2376658,0.6685694,0.0,1.0,33.0
exp6_random_1,69,461.32294,0.8174632,0.6888129,1.0,0.0,19.0
exp6_random_1,70,-31.796677,0.41361192,0.68874407,0.0,1.0,112.0
exp6_random_1,71,-109.67966,0.19115695,0.75994027,0.0,0.0,200.0
exp6_random_1,72,-23.428406,0.5112067,0.7201717,0.0,1.0,54.0
exp6_random_1,73,121.752045,0.6842764,0.77320147,0.0,0.0,200.0
exp6_random_1,74,441.528,0.407501,0.5221324,1.0,0.0,29.0
exp6_random_1,75,444.0382,0.51335526,0.7797508,1.0,0.0,40.0
exp6_random_1,76,485.2165,0.40030047,0.5566342,1.0,0.0,64.0
exp6_random_1,77,-86.27882,0.9515828,0.46959227,0.0,1.0,10.0
exp6_random_1,78,-90.9528,0.7532345,0.51189333,0.0,1.0,8.0
exp6_random_1,79,-124.08855,0.2964517,0.7350665,0.0,0.0,200.0
exp6_random_1,81,440.44708,0.9061167,0.89409715,1.0,0.0,11.0
exp6_random_1,82,559.2157,1.2497271,0.11085776,1.0,0.0,21.0
exp6_random_1,83,-57.21775,0.2976928,0.83316004,0.0,0.0,200.0
exp6_random_1,84,406.5934,0.3651669,0.5726722,1.0,0.0,17.0
exp6_random_1,85,443.32706,1.1209329,0.35670382,1.0,0.0,7.0
exp6_random_1,86,-140.22107,0.20281151,0.3296274,0.0,1.0,59.0
exp6_random_1,87,449.73547,0.89203703,0.712566,1.0,0.0,11.0
exp6_random_1,88,568.62195,0.79405594,0.8073516,1.0,0.0,132.0
exp6_random_1,89,-14.526123,1.3525746,0.9109933,0.0,1.0,18.0
exp6_random_1,90,64.019165,1.1526467,0.7328683,0.0,1.0,38.0
exp6_random_1,91,-93.13522,0.30356476,0.8810646,0.0,0.0,200.0
exp6_random_1,92,522.9403,0.5334711,0.48266494,1.0,0.0,86.0
exp6_random_1,93,571.31116,1.0059055,0.4896408,1.0,0.0,43.0
exp6_random_1,94,473.6283,1.2082918,0.85295933,1.0,0.0,12.0
exp6_random_1,95,475.65878,0.8455603,0.24254778,1.0,0.0,16.0
exp6_random_1,96,514.6386,0.6271634,0.19589977,1.0,0.0,38.0
exp6_random_1,97,423.51517,0.37771907,0.3184502,1.0,0.0,17.0
exp6_random_1,98,-65.50699,0.41903266,0.8232163,0.0,0.0,200.0
exp6_random_1,99,451.14536,0.71708184,0.31823808,1.0,0.0,15.0
exp6_random_1,101,522.92175,1.3228203,0.6376073,1.0,0.0,18.0
exp6_random_1,102,413.57797,0.36412606,0.82469106,1.0,0.0,13.0
exp6_random_1,103,450.87955,1.4170988,0.69276226,1.0,0.0,7.0
exp6_random_1,104,434.04977,0.90763706,0.43183875,1.0,0.0,7.0
exp6_random_1,105,507.10266,0.7176521,0.5192111,1.0,0.0,53.0
exp6_random_1,106,506.33755,0.7797241,0.17311943,1.0,0.0,25.0
exp6_random_1,107,-94.272644,0.4173747,0.6307186,0.0,1.0,50.0
exp6_random_1,108,-71.58541,0.36175427,0.67212486,0.0,0.0,200.0
exp6_random_1,109,453.11185,0.4078463,0.51180077,1.0,0.0,40.0
exp6_random_1,110,55.245995,0.52461153,0.8162692,0.0,0.0,200.0
exp6_random_1,111,-52.260498,0.42187136,0.71928877,0.0,0.0,200.0
exp6_random_1,112,538.81665,1.0566217,0.41540512,1.0,0.0,35.0
exp6_random_1,113,424.73837,1.2040064,0.47001526,1.0,0.0,4.0
exp6_random_1,114,685.24976,1.4984485,0.53643525,1.0,0.0,33.0
exp6_random_1,115,451.01178,0.912733,0.57748723,1.0,0.0,13.0
exp6_random_1,116,-122.113594,0.52103853,0.775782,0.0,1.0,49.0
exp6_random_1,117,-79.40061,1.0566169,0.6597921,0.0,1.0,14.0
exp6_random_1,118,559.94366,1.2375097,0.9147694,1.0,0.0,31.0
exp6_random_1,119,660.1083,1.5451732,0.71718585,1.0,0.0,39.0
exp6_random_1,121,487.58032,1.3774917,0.19547747,1.0,0.0,11.0
exp6_random_1,122,616.7305,1.3828951,0.8005479,1.0,0.0,32.0
exp6_random_1,123,426.34293,0.66296744,0.8266735,1.0,0.0,13.0
exp6_random_1,124,504.3477,0.665693,0.34479728,1.0,0.0,31.0
exp6_random_1,125,611.1159,1.2595937,0.73698527,1.0,0.0,52.0
exp6_random_1,126,611.78784,1.4027925,0.854666,1.0,0.0,34.0
exp6_random_1,127,-119.26113,0.16315193,0.20847334,0.0,1.0,30.0
exp6_random_1,128,19.041199,1.2618047,0.7181334,0.0,1.0,22.0
exp6_random_1,129,469.64362,1.0177695,0.9260412,1.0,0.0,22.0
exp6_random_1,130,-0.006153345,0.5132529,0.6680214,0.0,0.0,200.0
exp6_random_1,131,80.39413,0.52682567,0.8130311,0.0,0.0,200.0
exp6_random_1,132,540.3312,1.3595955,0.8304043,1.0,0.0,29.0
exp6_random_1,133,492.37634,1.201519,0.8857887,1.0,0.0,15.0
exp6_random_1,134,50.541195,0.71044016,0.7473777,0.0,0.0,200.0
exp6_random_1,135,612.86334,1.4124233,0.7221017,1.0,0.0,44.0
exp6_random_1,136,443.32312,1.2194309,0.29010442,1.0,0.0,6.0
exp6_random_1,137,-2.5724614,0.5056385,0.6377714,0.0,0.0,200.0
exp6_random_1,138,60.275528,0.57603246,0.77756673,0.0,0.0,200.0
exp6_random_1,139,0.2760315,1.6551673,0.16914378,0.0,1.0,11.0
exp6_random_1,141,482.7133,0.6115314,0.4302244,1.0,0.0,32.0
exp6_random_1,142,415.0891,0.78338915,0.7608259,1.0,0.0,11.0
exp6_random_1,143,452.92395,1.0491599,0.52801555,1.0,0.0,11.0
exp6_random_1,144,539.7406,0.65490806,0.7492304,1.0,0.0,74.0
exp6_random_1,145,411.5582,1.2343116,0.7707873,1.0,0.0,2.0
exp6_random_1,146,-11.041234,0.49733937,0.54055125,0.0,0.0,200.0
exp6_random_1,147,554.3225,1.024042,0.7836346,1.0,0.0,59.0
exp6_random_1,148,-121.34149,0.41647458,0.47923082,0.0,1.0,68.0
exp6_random_1,149,120.76886,0.8068719,0.88883626,0.0,0.0,200.0
exp6_random_1,150,-98.28609,0.40125114,0.549707,0.0,1.0,10.0
exp6_random_1,151,168.95761,0.682285,0.6394977,0.0,0.0,200.0
exp6_random_1,152,515.39777,1.60821,0.57441115,1.0,0.0,12.0
exp6_random_1,153,512.2859,1.1893489,0.63016593,1.0,0.0,32.0
exp6_random_1,154,485.18976,0.7805394,0.47416604,1.0,0.0,25.0
exp6_random_1,155,640.9757,1.5530359,0.45058966,1.0,0.0,34.0
exp6_random_1,156,518.5851,0.68079406,0.3995825,1.0,0.0,36.0
exp6_random_1,157,237.25862,0.7816153,0.625058,0.0,0.0,200.0
exp6_random_1,158,633.4036,1.1927842,0.6829777,1.0,0.0,68.0
exp6_random_1,159,549.0508,1.291959,0.5108646,1.0,0.0,20.0
exp6_random_1,161,169.08838,0.9753038,0.709632,0.0,0.0,200.0
