experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp5_crossing_1,20,380,agent_1,22.670421725369927,6.523479334842641,22.55706089535814,2.028937114590231,5.523479334842641,1.3330204,0.10358521,-2.129993438720703,-2.1192636,-0.010729897,0.0,0.0,active
exp5_crossing_1,20,381,agent_1,24.510529523946282,7.262633554470021,22.994538752836593,1.835510305085445,6.262633554470021,1.9830143,0.2783778,-0.29885488748550415,-2.3406243,-0.08822409,0.0,0.0,active
exp5_crossing_1,20,382,agent_1,24.59191784099483,7.230488024484593,23.069278361236933,2.595607621312103,6.230488024484593,0.08750653,-0.75812125,-2.773432731628418,-4.5393095,-0.662972,0.0,0.0,active
exp5_crossing_1,20,383,agent_1,24.633004637665984,7.0227784140224045,23.259807750445212,-2.692214444967261,6.0227784140224045,0.2117343,-0.99935025,-3.527879238128662,-7.068488,-1.6616728,0.0,0.0,active
exp5_crossing_1,20,384,agent_1,24.213399322934386,6.654918365013081,23.308327554303407,-1.6697873355933528,5.654918365013081,0.558023,-1.0463028,-2.2213025093078613,-8.195042,-2.7564225,0.0,0.0,active
exp5_crossing_1,20,385,agent_1,22.815030845113036,7.01391103101917,22.22232746794131,-0.7405112028378052,6.01391103101917,1.443714,-0.97107697,5.374438285827637,-1.8776131,-3.699413,0.0,0.0,active
exp5_crossing_1,20,386,agent_1,20.008790763325926,8.16170337034412,19.80100926910304,-0.6905692717154113,7.161703370344121,3.031899,-0.13695738,16.15163230895996,14.292776,-3.7181704,0.0,0.0,active
exp5_crossing_1,20,387,agent_1,17.50044396729016,9.200122259389836,17.784288917975044,-0.7832036632620556,7.190867646472116,2.714796,-0.004251199,13.513175964355469,27.80597,-3.7181885,0.0,0.0,active
exp5_crossing_1,20,388,agent_1,14.605118545003172,10.04748835397907,16.060111852654924,-1.0376014354910341,4.983190064632876,3.016776,0.10778859,12.64281940460205,40.460407,-3.729807,0.0,0.0,active
exp5_crossing_1,20,389,agent_1,13.202521832890746,10.57944568229862,15.24913299015375,-1.0404738534928237,3.491911831588445,1.5000854,-0.077789806,5.049014091491699,45.515472,-3.7358582,0.0,0.0,active
exp5_crossing_1,20,390,agent_1,12.204060169167754,11.224670611154515,14.47277447912142,-0.8898770470201003,1.8872085880474097,1.1887981,-0.21120706,1.06318199634552,46.669426,-3.7804666,-0.0461642025809518,0.0,active
exp5_crossing_1,20,391,agent_1,10.750868411965605,12.872822604906041,12.741889711837752,-0.7151292629336415,1.25272434845389,2.19731,-0.27446616,3.469343662261963,50.79493,-3.8557982,-0.6269932440767542,0.0,active
exp5_crossing_1,20,392,agent_1,9.366322132058379,15.470394693147618,10.225546042056518,-0.6161158935095241,4.024664583252887,2.9435267,-0.23290758,16.414527893066406,67.2637,-3.9100442,-0.6269932440767542,0.0,active
exp5_crossing_1,20,393,agent_1,8.971667470641371,18.89661367965885,6.92554582007454,-0.360269354348546,7.457381717419812,3.4488735,-0.37502885,21.25710105895996,88.66145,-4.0506907,-0.6269932440767542,0.0,active
exp5_crossing_1,20,394,agent_1,10.002589645095107,22.211244903337438,3.465168114309068,0.11199709883621954,8.788755096662562,3.4712505,-0.41621858,22.071149826049805,110.90584,-4.2239285,-0.6269932440767542,0.0,active
exp5_crossing_1,20,395,agent_1,11.956193270392653,24.88319929672428,1.4921503140884091,1.6900335429609104,6.116800703275722,3.3099709,-0.3297913,14.37626838684082,125.39087,-4.3326907,-0.6269932440767542,0.0,active
exp5_crossing_1,20,396,agent_1,12.077649304874178,24.920500594955165,1.582426861260864,2.3897176666862054,6.079499405044835,0.12705493,-0.641494,-2.6087872982025146,123.193596,-4.7442055,-0.6269932440767542,0.0,active
exp5_crossing_1,20,397,agent_1,12.132040431953904,24.887356042694528,1.645854300386848,-3.0518185344682967,6.1126439573054725,0.06369424,-0.8452578,-2.904209613800049,121.003845,-5.4586663,-0.6269932440767542,0.0,active
