experiment,episode,return_total,reward_progress,reward_collision,reward_safety,reward_rotation
exp7_fixed_random_1,1,-311.19144,39.812584,-200.0,-149.85287475585938,-1.151112
exp7_fixed_random_1,2,-302.83997,56.20059,-200.0,-150.5888671875,-8.451725
exp7_fixed_random_1,3,-195.80327,12.961191,-200.0,-6.96280574798584,-1.8016518
exp7_fixed_random_1,4,-289.919,68.43799,-200.0,-155.0098876953125,-3.34713
exp7_fixed_random_1,5,538.78766,548.05054,0.0,-4.891338348388672,-4.37147
exp7_fixed_random_1,6,-332.8631,17.267197,-200.0,-149.9405059814453,-0.18974793
exp7_fixed_random_1,7,-322.08975,32.04496,-200.0,-151.89791870117188,-2.2367883
exp7_fixed_random_1,8,543.33014,562.176,0.0,-10.852728843688965,-7.993121
exp7_fixed_random_1,9,543.7002,554.67413,0.0,-2.923863172531128,-8.05
exp7_fixed_random_1,10,-339.62082,3.3841662,-200.0,-142.03082275390625,-0.9741623
exp7_fixed_random_1,11,530.2058,543.6317,0.0,-3.269253730773926,-10.156592
exp7_fixed_random_1,12,-93.6289,117.513016,-200.0,-7.275030612945557,-3.8668876
exp7_fixed_random_1,13,-282.85788,-184.40219,0.0,-6.570528030395508,-91.88505
exp7_fixed_random_1,14,-343.178,10.037626,-200.0,-151.0349884033203,-2.1806543
exp7_fixed_random_1,15,471.0349,480.9178,0.0,-1.5859874486923218,-8.296903
exp7_fixed_random_1,16,521.6172,542.9536,0.0,-4.531817436218262,-16.80459
exp7_fixed_random_1,17,-183.29056,42.92861,-200.0,-24.65916633605957,-1.5600007
exp7_fixed_random_1,18,-81.0139,-46.119682,0.0,-0.8238787651062012,-34.070347
exp7_fixed_random_1,19,548.56714,558.68,0.0,-2.0500600337982178,-8.062769
exp7_fixed_random_1,21,-198.27748,12.714298,-200.0,-8.637900352478027,-2.3538642
exp7_fixed_random_1,22,556.6776,570.55774,0.0,-1.6599498987197876,-12.220143
exp7_fixed_random_1,23,-186.882,42.02752,-200.0,-18.717649459838867,-10.191862
exp7_fixed_random_1,24,-244.75294,-138.49138,0.0,-6.255529403686523,-100.00606
exp7_fixed_random_1,25,-274.54996,76.725426,-200.0,-149.83333333333331,-1.4420356
exp7_fixed_random_1,26,-275.8952,-165.32074,0.0,-1.5695959329605103,-109.00481
exp7_fixed_random_1,27,425.69855,442.51547,0.0,-3.4085423946380615,-13.408395
