experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp6_fixed_random_2,20,343,agent_1,24.083565,26.597326,36.89766388213252,-0.03276979923248291,4.402673721313477,2.5117207,-0.5925178,16.50551,16.575726,-0.07021547,0.0,0.0,active
exp6_fixed_random_2,20,344,agent_1,26.994524,26.371895,34.43912923948188,-0.5921816825866699,3.921292781829834,2.9196756,0.51522994,17.078932,33.70775,-0.123307854,0.0,0.0,active
exp6_fixed_random_2,20,345,agent_1,28.816067,28.063248,34.148848998552026,-1.489825963973999,2.9367523193359375,2.485697,0.82564205,5.2864585,39.130543,-0.2596448,0.0,0.0,active
exp6_fixed_random_2,20,346,agent_1,31.667423,27.939453,32.015035437198016,-0.7554134726524353,2.939453125,2.8540423,-0.7917432,15.25178,54.507694,-0.38501626,0.0,0.0,active
exp6_fixed_random_2,20,347,agent_1,34.80163,25.995584,28.449816363356017,-0.2749335765838623,1.8415031433105469,3.6880705,-0.5117593,9.844094,64.44905,-0.43739578,-0.044886618852615356,0.0,active
exp6_fixed_random_2,20,348,agent_1,38.510674,26.495438,26.494774452276097,-1.0803461074829102,4.5045623779296875,3.7425747,0.6891074,16.165384,80.70941,-0.5323696,-0.044886618852615356,0.0,active
exp6_fixed_random_2,20,349,agent_1,40.172165,27.938465,26.78399158212404,-1.7434478998184204,3.061534881591797,2.2006555,0.58118516,1.88767,82.664635,-0.59992486,-0.044886618852615356,0.0,active
exp6_fixed_random_2,20,350,agent_1,42.4896,27.27726,25.07519865145787,-0.8159549832344055,3.7227401733398438,2.4099185,-0.99307674,12.166562,95.028435,-0.79716516,-0.044886618852615356,0.0,active
exp6_fixed_random_2,20,351,agent_1,44.620407,25.40474,22.457296187350806,-0.41895467042922974,2.0457839965820312,2.8366647,-0.4430369,17.723583,112.791275,-0.8364215,-0.044886618852615356,0.0,active
exp6_fixed_random_2,20,352,agent_1,45.319893,25.201944,21.987787863407362,-0.8827948570251465,1.320847511291504,0.72829056,0.4387848,0.5643983,113.71736,-0.87492794,-0.3680713474750519,0.0,active
exp6_fixed_random_2,20,353,agent_1,45.94285,25.667883,22.182855528649,-1.84126615524292,1.0752842426300049,0.7779294,0.924371,-0.42497635,114.078156,-1.0458202,-0.982946515083313,0.0,active
exp6_fixed_random_2,20,354,agent_1,47.319492,26.788778,22.789910983172437,-1.9566463232040405,1.788778305053711,1.7752619,0.04116726,1.8806028,116.02162,-1.0461591,-1.0454730987548828,0.0,active
exp6_fixed_random_2,20,355,agent_1,50.016407,26.499098,21.865045628505708,-1.2805811166763306,1.7426490783691406,2.7124271,-0.79035556,5.145496,121.37134,-1.1710916,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,356,agent_1,53.893612,25.927513,20.9277835405709,-1.4193449020385742,4.597570896148682,3.9191089,-0.039365888,11.524219,132.89587,-1.1714015,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,357,agent_1,55.467403,23.919443,18.976264151331755,-0.7421485185623169,5.967403411865234,2.5513065,-0.75968564,13.744786,146.75609,-1.2868259,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,358,agent_1,55.24721,21.946335,16.992168810594098,0.03767168149352074,5.937509536743164,1.9853563,-0.77587986,12.770792,159.64728,-1.4072238,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,359,agent_1,54.901947,19.542643,14.570585507400343,0.08072197437286377,5.69989538192749,2.4283617,-0.031526554,15.964441,175.61192,-1.4074227,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,360,agent_1,54.760548,17.527952,12.551016647669755,0.00943601131439209,4.860041618347168,2.0196471,0.07259394,13.136085,188.74905,-1.4084766,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,361,agent_1,54.464653,15.865055,10.87498617965998,0.1333554983139038,4.464653015136719,1.6890178,-0.10602573,10.7559395,199.50725,-1.4107249,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,362,agent_1,54.655106,13.739333,8.763852308787857,-0.16417646408081055,4.947482109069824,2.1342363,0.26545107,13.81005,213.33139,-1.4248177,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,363,agent_1,54.01276,12.534815,7.534825639215021,0.48822271823883057,4.899752140045166,1.3650912,-0.5792721,7.8082047,221.20671,-1.4919289,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,364,agent_1,54.25302,10.695217,5.700834845451139,-0.17426705360412598,4.735474109649658,1.8552213,0.61978555,11.80357,233.08711,-1.5687557,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,365,agent_1,53.748863,9.739738,4.746387088370648,0.5384588241577148,3.9260354042053223,1.0803316,-0.6153922,5.8571606,239.02002,-1.6444973,-1.124764323234558,0.0,active
exp6_fixed_random_2,20,366,agent_1,54.063324,7.933777,2.9344601826306036,-0.19397687911987305,4.063323974609375,1.8331351,0.65791875,11.639333,250.74593,-1.7310687,-1.124764323234558,0.0,active
