experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp5_fixed_random_1,1,652.9037,1.3802968,0.13585068,1.0,0.0,30.0
exp5_fixed_random_1,2,579.2129,1.3722382,0.12638634,1.0,0.0,23.0
exp5_fixed_random_1,3,-147.0565,2.9920287,0.598796,0.0,1.0,1.0
exp5_fixed_random_1,4,685.557,2.0540738,0.31254673,1.0,0.0,23.0
exp5_fixed_random_1,5,582.57495,1.2696382,0.08939149,1.0,0.0,24.0
exp5_fixed_random_1,6,28.662888,1.8030559,0.18933187,0.0,1.0,18.0
exp5_fixed_random_1,7,647.74524,1.2359266,0.09131763,1.0,0.0,35.0
exp5_fixed_random_1,8,557.6904,1.029124,0.22873026,1.0,0.0,32.0
exp5_fixed_random_1,9,518.6524,0.9019193,0.10437242,1.0,0.0,29.0
exp5_fixed_random_1,10,627.36816,0.6255751,0.49688295,1.0,0.0,91.0
exp5_fixed_random_1,11,-77.72521,1.8476393,0.080579735,0.0,1.0,7.0
exp5_fixed_random_1,12,618.68335,0.8198144,0.39509234,1.0,0.0,53.0
exp5_fixed_random_1,13,688.00525,1.3683428,0.10357113,1.0,0.0,34.0
exp5_fixed_random_1,14,-136.15312,1.520686,0.11495283,0.0,1.0,8.0
exp5_fixed_random_1,15,169.40085,0.46850896,0.584246,0.0,0.0,100.0
exp5_fixed_random_1,16,615.8771,1.1408648,0.13618763,1.0,0.0,36.0
exp5_fixed_random_1,17,607.8929,1.2277476,0.103181034,1.0,0.0,30.0
exp5_fixed_random_1,18,631.151,1.4406172,0.15870401,1.0,0.0,27.0
exp5_fixed_random_1,19,637.83203,1.0531658,0.20733958,1.0,0.0,39.0
exp5_fixed_random_1,21,670.8036,1.5395924,0.1263394,1.0,0.0,32.0
exp5_fixed_random_1,22,723.51855,1.5859516,0.146042,1.0,0.0,36.0
exp5_fixed_random_1,23,684.96875,1.4343593,0.13347444,1.0,0.0,34.0
exp5_fixed_random_1,24,257.97287,0.5509472,0.58042264,0.0,0.0,100.0
exp5_fixed_random_1,25,60.199265,1.7661647,0.13253734,0.0,1.0,21.0
exp5_fixed_random_1,26,-19.44921,0.24016654,0.0856262,0.0,0.0,100.0
exp5_fixed_random_1,27,-37.818233,0.23853603,0.06775322,0.0,0.0,100.0
exp5_fixed_random_1,28,604.49243,1.0546405,0.21724358,1.0,0.0,45.0
exp5_fixed_random_1,29,641.0483,1.1727657,0.19971763,1.0,0.0,36.0
exp5_fixed_random_1,30,632.50073,1.4921826,0.20731466,1.0,0.0,30.0
exp5_fixed_random_1,31,701.0264,0.89923143,0.5375882,1.0,0.0,65.0
exp5_fixed_random_1,32,721.3839,1.6717918,0.16237377,1.0,0.0,33.0
exp5_fixed_random_1,33,619.578,1.6286392,0.19636254,1.0,0.0,23.0
exp5_fixed_random_1,34,618.56934,1.5446308,0.13559732,1.0,0.0,25.0
exp5_fixed_random_1,35,733.6401,1.8456362,0.20669146,1.0,0.0,35.0
exp5_fixed_random_1,36,648.1273,1.5693187,0.1823517,1.0,0.0,26.0
exp5_fixed_random_1,37,736.4529,2.0402646,0.24368344,1.0,0.0,30.0
exp5_fixed_random_1,38,647.62854,1.7122744,0.18746777,1.0,0.0,24.0
exp5_fixed_random_1,39,687.10205,1.7013358,0.31659,1.0,0.0,33.0
exp5_fixed_random_1,41,552.5706,1.4828548,0.16189237,1.0,0.0,17.0
exp5_fixed_random_1,42,603.45166,1.2122434,0.3387208,1.0,0.0,32.0
exp5_fixed_random_1,43,734.1482,2.1370988,0.20431364,1.0,0.0,27.0
exp5_fixed_random_1,44,636.06683,1.2288524,0.34770596,1.0,0.0,38.0
exp5_fixed_random_1,45,623.70667,1.6929456,0.17161036,1.0,0.0,23.0
exp5_fixed_random_1,46,-78.213196,2.619154,0.1284058,0.0,1.0,6.0
exp5_fixed_random_1,47,-168.8667,1.2514522,0.18155052,0.0,1.0,6.0
exp5_fixed_random_1,48,684.1903,1.7389408,0.18409604,1.0,0.0,30.0
