experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp6_empty_2,1,598.7257,2.127092,0.596664,1.0,0.0,20.0
exp6_empty_2,2,577.4401,2.749137,0.46243992,1.0,0.0,12.0
exp6_empty_2,3,637.15283,3.1079805,0.4906201,1.0,0.0,13.0
exp6_empty_2,4,629.3333,2.2645283,0.6436256,1.0,0.0,25.0
exp6_empty_2,5,688.7043,3.134473,0.46871632,1.0,0.0,19.0
exp6_empty_2,6,640.9372,1.6218348,0.548795,1.0,0.0,34.0
exp6_empty_2,7,702.76575,3.0107772,0.541195,1.0,0.0,18.0
exp6_empty_2,8,681.7097,3.774815,0.625454,1.0,0.0,15.0
exp6_empty_2,9,595.81775,3.388742,0.5626907,1.0,0.0,11.0
exp6_empty_2,10,563.04846,2.4554086,0.34976026,1.0,0.0,17.0
exp6_empty_2,11,635.0325,4.124868,0.56969464,1.0,0.0,14.0
exp6_empty_2,12,-249.02277,4.653566,0.2648028,0.0,1.0,6.0
exp6_empty_2,13,-339.43076,4.966576,0.6613942,0.0,1.0,3.0
exp6_empty_2,14,611.7169,2.0435634,0.6661003,1.0,0.0,24.0
exp6_empty_2,15,-72.22499,4.939068,0.61563784,0.0,1.0,8.0
exp6_empty_2,16,511.6116,2.9310317,0.79036134,1.0,0.0,16.0
exp6_empty_2,17,638.1294,2.211052,0.60490966,1.0,0.0,23.0
exp6_empty_2,18,623.852,1.1685344,0.69284284,1.0,0.0,51.0
exp6_empty_2,19,680.46027,2.9619038,0.62879676,1.0,0.0,18.0
exp6_empty_2,21,519.37225,2.1405053,0.6467511,1.0,0.0,20.0
exp6_empty_2,22,562.49945,3.3867185,0.7566857,1.0,0.0,9.0
exp6_empty_2,23,633.16345,3.3189251,0.6717491,1.0,0.0,14.0
exp6_empty_2,24,625.77997,4.5365267,0.5774176,1.0,0.0,12.0
exp6_empty_2,25,526.37384,2.9028273,0.68607575,1.0,0.0,11.0
exp6_empty_2,26,599.36475,4.103913,0.43774065,1.0,0.0,9.0
exp6_empty_2,27,-348.73425,4.2541795,0.78842664,0.0,1.0,2.0
exp6_empty_2,28,660.1605,2.683617,0.7771215,1.0,0.0,22.0
exp6_empty_2,29,627.3517,3.3843772,0.5525755,1.0,0.0,12.0
exp6_empty_2,30,621.8367,3.2038336,0.46478066,1.0,0.0,13.0
exp6_empty_2,31,645.8093,3.3564677,0.57302266,1.0,0.0,14.0
exp6_empty_2,32,554.5932,2.092371,0.6301222,1.0,0.0,15.0
exp6_empty_2,33,594.96497,4.1187153,0.5163371,1.0,0.0,11.0
exp6_empty_2,34,-264.3266,3.7918882,0.28462008,0.0,1.0,6.0
exp6_empty_2,35,628.38837,3.1736946,0.41999343,1.0,0.0,15.0
exp6_empty_2,36,-280.613,4.0398417,0.31570208,0.0,1.0,8.0
exp6_empty_2,37,-119.33048,4.88671,0.4261337,0.0,1.0,4.0
exp6_empty_2,38,570.59314,2.8658292,0.6278446,1.0,0.0,15.0
exp6_empty_2,39,-148.3124,4.2379866,0.37450448,0.0,1.0,4.0
exp6_empty_2,41,601.6238,2.7936497,0.47960615,1.0,0.0,18.0
exp6_empty_2,42,-320.44098,4.501823,0.4552176,0.0,1.0,3.0
exp6_empty_2,43,626.0962,2.1071987,0.78516203,1.0,0.0,25.0
exp6_empty_2,44,-124.29782,3.7030678,0.50173527,0.0,1.0,15.0
exp6_empty_2,45,675.3922,3.58914,0.5003297,1.0,0.0,17.0
exp6_empty_2,46,539.69116,3.1490932,0.6456583,1.0,0.0,8.0
exp6_empty_2,47,-148.36972,2.6551023,0.44662976,0.0,1.0,8.0
exp6_empty_2,48,652.5041,2.0142658,0.7055526,1.0,0.0,24.0
exp6_empty_2,49,550.2124,2.8283982,0.65041393,1.0,0.0,15.0
exp6_empty_2,50,618.4922,2.4808125,0.4576559,1.0,0.0,21.0
exp6_empty_2,51,597.1989,1.2447028,0.75875145,1.0,0.0,45.0
exp6_empty_2,52,617.3608,3.9458585,0.4035241,1.0,0.0,13.0
exp6_empty_2,53,668.334,2.6670651,0.47719055,1.0,0.0,20.0
exp6_empty_2,54,-316.05048,3.922367,0.26993397,0.0,1.0,3.0
