experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp1_empty_1,1,-335.5211095243359,2.237585631492934,0.5279177442404503,0.0,1.0,8.0
exp1_empty_1,2,-302.5280989315783,2.573086551644249,0.6065790609065382,0.0,1.0,18.0
exp1_empty_1,3,-296.2580722389157,2.039916011029189,0.4788345399001408,0.0,1.0,12.0
exp1_empty_1,4,-172.64270253082603,2.3336822036435576,0.5278270935769631,0.0,1.0,28.0
exp1_empty_1,5,-180.74061363538993,2.2691441951419806,0.5511865697936004,0.0,0.0,100.0
exp1_empty_1,6,-152.80398340832028,4.965611024509476,0.7965866612868688,0.0,1.0,1.0
exp1_empty_1,7,-307.3070686260154,3.4305304129292664,0.5167765814326621,0.0,1.0,6.0
exp1_empty_1,8,523.5695278290782,2.9972892050271662,0.39909071627352655,1.0,0.0,8.0
exp1_empty_1,9,-146.07649300356007,2.9499925530448152,0.6627631089984832,0.0,1.0,6.0
exp1_empty_1,10,-283.60350754817443,2.5830648145462414,0.5041117368428645,0.0,1.0,15.0
exp1_empty_1,11,-294.92779706249024,2.351095376269446,0.6385477681046127,0.0,1.0,3.0
exp1_empty_1,12,-281.6563581662812,1.879416678443619,0.3887286677471381,0.0,1.0,5.0
exp1_empty_1,13,-297.447886380818,2.1648735372031345,0.5015144576296067,0.0,1.0,2.0
exp1_empty_1,14,-266.02623932720644,3.3746635887180454,0.5631016247145763,0.0,1.0,6.0
exp1_empty_1,15,-246.57944316206815,2.643473243448595,0.36732879670716684,0.0,1.0,10.0
exp1_empty_1,16,-299.7731168298635,2.4950939361525784,0.6039311844638323,0.0,1.0,14.0
exp1_empty_1,17,-167.67728735811355,2.1220847390180584,0.5678058231166082,0.0,1.0,10.0
exp1_empty_1,18,-226.2709106301704,2.7755792156156343,0.5698155263244973,0.0,1.0,2.0
exp1_empty_1,19,-289.89150935180373,2.5520952544723436,0.46887968739777697,0.0,1.0,13.0
exp1_empty_1,21,-179.43258634410333,2.2960281417735775,0.46666964827828433,0.0,1.0,11.0
exp1_empty_1,22,-101.12550828028114,2.0738424061044314,0.46218287374436023,0.0,1.0,9.0
exp1_empty_1,23,-316.49050039390335,2.9283791158636934,0.6741114260082739,0.0,1.0,4.0
exp1_empty_1,24,-319.96138867194105,2.9997422817558506,0.4586989492338253,0.0,1.0,9.0
exp1_empty_1,25,-165.40670645569838,1.5994218558653561,0.43016427186087175,0.0,1.0,4.0
exp1_empty_1,26,-61.9897516440752,2.7403941782166283,0.5191562434456032,0.0,0.0,100.0
exp1_empty_1,27,-297.40197956660796,3.2529336441762973,0.4318099165838192,0.0,1.0,1.0
exp1_empty_1,28,-286.576786289241,2.1219908085124857,0.4614463851237349,0.0,1.0,22.0
exp1_empty_1,29,-22.950822484443336,2.432549477175693,0.5596057829723328,0.0,1.0,34.0
exp1_empty_1,30,-168.93603896886853,1.670749223301872,0.5188612185157648,0.0,1.0,4.0
exp1_empty_1,31,-152.36530281300685,1.9440878283267744,0.46428367401272846,0.0,1.0,10.0
exp1_empty_1,32,-86.59263410032409,2.5255346973621964,0.5572321802965086,0.0,1.0,15.0
exp1_empty_1,33,-320.9729839995275,2.3546222533307914,0.5627466579131394,0.0,1.0,9.0
exp1_empty_1,34,-317.6795241564865,2.5684076817376,0.3358634427332914,0.0,1.0,6.0
exp1_empty_1,35,-198.8461899483609,2.7599051319882966,0.5642052825173229,0.0,1.0,14.0
exp1_empty_1,36,-221.78454390912768,2.5581437758421117,0.4671718473126756,0.0,1.0,14.0
exp1_empty_1,37,-319.50407635787167,2.2755821438971298,0.40314407831336874,0.0,1.0,5.0
exp1_empty_1,38,-270.09402337408346,3.1471593399891944,0.40178706517714036,0.0,1.0,4.0
exp1_empty_1,39,-297.05172982733654,3.218293846734573,0.5128881167423165,0.0,1.0,2.0
exp1_empty_1,41,-38.92788300308422,2.822672203747129,0.47128390228730166,0.0,1.0,22.0
exp1_empty_1,42,109.7492117294741,2.7834552713355487,0.5603218682289396,0.0,1.0,80.0
exp1_empty_1,43,-169.13770428794982,2.2620261553318404,0.4838138109011062,0.0,1.0,52.0
exp1_empty_1,44,-307.95172555891975,1.606885986081241,0.42125687814320933,0.0,1.0,6.0
