experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
exp8_empty_3,1,197.7222,2.212435,0.5527836,0.0,1.0,20.0
exp8_empty_3,2,1504.5353,2.2821023,0.7103887,1.0,0.0,27.0
exp8_empty_3,3,380.6966,2.4738512,0.5080424,0.5,0.5,12.5
exp8_empty_3,4,1401.7623,1.9250809,0.56488,1.0,0.0,24.5
exp8_empty_3,5,1294.0299,2.0067182,0.6300016,1.0,0.0,18.5
exp8_empty_3,6,1210.6711,2.186966,0.58596915,0.5,0.0,30.0
exp8_empty_3,7,1444.6517,2.3305233,0.73764247,1.0,0.0,24.5
exp8_empty_3,8,303.20428,2.9745827,0.62950265,0.0,1.0,17.0
exp8_empty_3,9,290.86887,2.3689113,0.33361545,0.0,0.5,14.0
exp8_empty_3,10,754.4783,3.9983022,1.0216609,0.5,0.5,13.0
exp8_empty_3,11,40.05229,3.6414642,0.469745,0.0,1.0,7.0
exp8_empty_3,12,1480.9321,2.16187,0.779335,1.0,0.0,28.5
exp8_empty_3,13,1006.17847,2.7036004,0.6330914,0.5,0.0,17.0
exp8_empty_3,14,1472.379,2.6410074,0.76627046,1.0,0.0,20.0
exp8_empty_3,15,169.73824,3.2492905,0.67792106,0.0,0.5,9.0
exp8_empty_3,16,1111.623,3.1990757,0.5805384,0.5,0.0,19.0
exp8_empty_3,17,1370.2002,2.4056687,0.49994197,1.0,0.0,18.0
exp8_empty_3,18,1315.6812,2.5073614,0.915726,1.0,0.0,18.0
exp8_empty_3,19,795.9653,3.1023881,0.50339484,0.5,0.0,10.0
exp8_empty_3,21,-194.37572,3.344147,0.6206091,0.0,1.0,3.0
exp8_empty_3,22,1380.7051,2.7236576,0.6882713,1.0,0.0,17.0
exp8_empty_3,23,351.05914,3.3166478,0.4910843,0.0,0.5,12.0
exp8_empty_3,24,1286.1586,2.6004846,1.138393,0.5,0.5,53.5
exp8_empty_3,25,1341.8827,2.6642387,0.8171539,1.0,0.0,18.0
exp8_empty_3,26,1095.2836,2.47989,0.7741144,0.5,0.0,24.0
exp8_empty_3,27,445.2456,2.5969064,0.5040576,0.0,1.0,21.0
exp8_empty_3,28,1211.1316,3.1427243,0.71568143,1.0,0.0,10.5
exp8_empty_3,29,1051.6423,2.2465026,0.74472815,0.5,0.0,26.0
exp8_empty_3,30,335.4932,2.4405625,0.7036561,0.0,1.0,20.0
exp8_empty_3,31,263.88025,2.9675474,0.6317048,0.0,1.0,17.0
exp8_empty_3,32,336.8393,3.3249264,0.5373669,0.0,0.5,12.0
exp8_empty_3,33,752.67053,3.101053,0.80680275,0.5,0.5,16.0
exp8_empty_3,34,1078.0507,2.6115472,0.6235058,0.5,0.0,22.0
exp8_empty_3,35,1328.2963,2.9241302,0.8845349,1.0,0.0,16.5
exp8_empty_3,36,662.0757,3.3964078,0.92019093,0.5,0.5,13.0
exp8_empty_3,37,1007.22144,3.012106,0.5661065,0.5,0.0,16.0
exp8_empty_3,38,1152.3625,2.8068032,0.6688246,0.5,0.0,23.0
exp8_empty_3,39,261.30298,2.7412007,0.6738255,0.0,1.0,17.0
exp8_empty_3,41,956.4077,3.1079662,0.3750646,0.5,0.0,14.0
exp8_empty_3,42,926.5458,3.4314613,0.8830404,0.5,0.5,18.0
exp8_empty_3,43,894.83374,3.342928,0.52140564,0.5,0.0,12.0
exp8_empty_3,44,687.3224,3.3547053,0.6341289,0.5,0.5,15.5
exp8_empty_3,45,1457.9365,2.8766253,0.6823032,1.0,0.0,19.5
exp8_empty_3,46,1435.6506,2.3880773,0.6927456,1.0,0.0,22.5
exp8_empty_3,47,1445.1036,2.4877517,0.7202544,1.0,0.0,22.5
exp8_empty_3,48,1045.315,3.2982228,0.6378711,0.5,0.0,16.0
exp8_empty_3,49,902.50195,3.153876,0.4886357,0.5,0.0,13.0
exp8_empty_3,50,1016.6393,3.271474,0.5375092,0.5,0.0,15.0
exp8_empty_3,51,904.8375,3.1828973,0.49658987,0.5,0.0,12.0
exp8_empty_3,52,235.88647,3.5241528,0.47995207,0.0,0.5,8.0
exp8_empty_3,53,98.22306,3.57426,0.5647066,0.0,0.5,6.0
exp8_empty_3,54,992.80225,3.312319,0.44525895,0.5,0.0,14.0
exp8_empty_3,55,26.619766,4.1275883,0.7303071,0.0,0.5,3.0
exp8_empty_3,56,991.0634,2.9034636,0.42412764,0.5,0.0,16.0
exp8_empty_3,57,725.19763,4.5251946,0.94069546,0.5,0.5,12.0
exp8_empty_3,58,1249.3376,2.0828671,0.84706354,1.0,0.0,19.0
exp8_empty_3,59,859.47095,3.136611,0.4977847,0.5,0.0,12.0
exp8_empty_3,61,956.6464,2.3587599,0.6062141,0.5,0.0,22.0
exp8_empty_3,62,997.78516,2.6800976,0.5154518,0.5,0.0,18.0
exp8_empty_3,63,1360.3235,2.9119992,0.51229405,1.0,0.0,16.5
exp8_empty_3,64,1305.3638,2.6527991,1.0434844,1.0,0.0,19.0
exp8_empty_3,65,-74.33008,3.9887238,0.63103884,0.0,0.5,2.0
exp8_empty_3,66,781.19275,3.0697546,0.45781118,0.5,0.0,10.0
exp8_empty_3,67,640.9608,4.219921,1.3095888,0.5,0.5,13.5
exp8_empty_3,68,986.6344,3.0107622,0.48966342,0.5,0.0,16.0
exp8_empty_3,69,1156.8167,3.2735875,0.57709515,0.5,0.0,21.0
exp8_empty_3,70,1066.6288,2.5457876,0.61769426,0.5,0.0,22.0
exp8_empty_3,71,1472.3981,2.7358713,0.99733096,1.0,0.0,24.0
exp8_empty_3,72,973.8401,2.5859694,0.54440165,0.5,0.0,19.0
exp8_empty_3,73,2.3168945,4.0148945,0.5623907,0.0,1.0,5.0
exp8_empty_3,74,1374.9634,2.56409,1.3134707,1.0,0.0,29.0
exp8_empty_3,75,784.5362,3.671791,0.48248312,0.5,0.0,8.0
exp8_empty_3,76,442.484,3.1181164,0.591759,0.0,0.5,16.0
exp8_empty_3,77,212.8531,3.6293976,0.3803575,0.0,0.5,8.0
exp8_empty_3,78,1080.556,3.3154228,0.55214465,0.5,0.0,17.0
exp8_empty_3,79,804.8302,2.4064622,0.56519616,0.5,0.0,15.0
exp8_empty_3,81,920.1676,3.0416145,0.47316322,0.5,0.0,14.0
exp8_empty_3,82,654.41675,4.3367043,0.70260906,0.5,0.5,11.0
exp8_empty_3,83,207.01772,3.6285846,0.4892147,0.0,0.5,7.0
exp8_empty_3,84,988.2542,2.597223,0.5272984,0.5,0.0,20.0
exp8_empty_3,85,1474.2583,3.3431404,0.5288209,1.0,0.0,20.0
exp8_empty_3,86,569.6189,4.0029516,0.9513378,0.5,0.5,10.5
exp8_empty_3,87,1516.4675,2.5893404,0.73917586,1.0,0.0,26.5
exp8_empty_3,88,1419.5992,2.4304793,0.5855779,1.0,0.0,22.0
exp8_empty_3,89,935.1221,3.6602821,0.35674858,0.5,0.0,12.0
exp8_empty_3,90,1202.0045,2.7037082,0.6576019,1.0,0.0,13.5
exp8_empty_3,91,1471.519,2.6178112,0.5174857,1.0,0.0,22.0
exp8_empty_3,92,901.75323,2.4262671,0.5062462,0.5,0.5,24.5
exp8_empty_3,93,1436.2146,2.5355701,0.48245046,1.0,0.0,22.0
exp8_empty_3,94,1208.0203,2.781296,0.79879874,1.0,0.0,14.0
exp8_empty_3,95,1351.5786,2.0682585,0.7094652,1.0,0.0,28.0
exp8_empty_3,96,397.6807,3.6479542,0.6371738,0.0,1.0,16.0
exp8_empty_3,97,-59.311623,4.4975686,0.70961463,0.0,0.5,1.0
exp8_empty_3,98,1586.7134,2.6623783,0.68087834,1.0,0.0,26.5
exp8_empty_3,99,1510.9752,2.756592,0.6678234,1.0,0.0,21.5
exp8_empty_3,101,1030.3657,2.7977755,0.5809831,0.5,0.0,19.0
exp8_empty_3,102,1017.7899,3.038303,0.46323815,0.5,0.0,17.0
exp8_empty_3,103,1190.4255,2.0793304,0.832456,0.5,0.5,29.5
exp8_empty_3,104,1013.80994,2.3211112,1.1284811,0.5,0.5,33.5
exp8_empty_3,105,883.8581,2.6764715,0.8121415,0.0,1.0,28.0
exp8_empty_3,106,954.34827,2.931066,0.47368196,0.5,0.0,16.0
exp8_empty_3,107,1519.2961,2.779958,0.6401694,1.0,0.0,23.0
exp8_empty_3,108,1036.7178,2.6417005,0.44037,0.5,0.0,20.0
exp8_empty_3,109,406.97525,6.088179,1.0304672,0.5,0.5,6.0
exp8_empty_3,110,1426.566,2.3436296,0.58143556,1.0,0.0,23.0
exp8_empty_3,111,1219.4784,2.6066012,0.99224526,1.0,0.0,15.5
