experiment,episode,return_total,reward_progress,reward_collision,reward_safety,reward_rotation
exp2_fixed_1,1,-131.23566,121.81085,-100.0,-152.03118896484375,-1.0153487
exp2_fixed_1,2,-83.0979,105.197754,-100.0,-87.3542251586914,-0.9414245
exp2_fixed_1,3,-20.088364,116.99095,-100.0,-36.13167953491211,-0.94763833
exp2_fixed_1,4,688.0179,706.9809,0.0,-0.05164249241352081,-18.911398
exp2_fixed_1,5,-160.64316,89.334694,-100.0,-149.62499999999997,-0.35285038
exp2_fixed_1,6,513.7245,559.03595,0.0,-0.7225629091262817,-44.58889
exp2_fixed_1,7,-20.547752,105.542496,-100.0,-25.48135757446289,-0.6088785
exp2_fixed_1,8,615.81335,624.762,0.0,-2.986298084259033,-5.962373
exp2_fixed_1,9,-96.50136,157.78325,-100.0,-153.1272735595703,-1.1573203
exp2_fixed_1,10,-50.772766,62.877644,-100.0,-13.192405700683594,-0.45801264
exp2_fixed_1,11,590.60834,594.24133,0.0,-0.13272477686405182,-3.5003357
exp2_fixed_1,12,-20.143684,89.46825,-100.0,-8.802605628967285,-0.809337
exp2_fixed_1,13,-208.78337,41.394894,-100.0,-150.13014221191406,-0.048118368
exp2_fixed_1,14,629.47784,652.6547,0.0,-0.14602084457874298,-23.03085
exp2_fixed_1,15,-154.65625,95.559784,-100.0,-149.62499999999997,-0.591033
exp2_fixed_1,16,-184.98993,65.97518,-100.0,-150.15823364257812,-0.8068915
exp2_fixed_1,17,-143.11856,107.037384,-100.0,-149.7595977783203,-0.39634886
exp2_fixed_1,18,-167.64426,83.48793,-100.0,-149.8224334716797,-1.309736
exp2_fixed_1,19,-184.26112,66.40146,-100.0,-149.91213989257812,-0.75044286
exp2_fixed_1,21,-130.52647,119.85821,-100.0,-149.62499999999997,-0.7596761
exp2_fixed_1,22,-183.88164,66.537544,-100.0,-149.62499999999997,-0.7941897
exp2_fixed_1,23,-181.37051,68.621284,-100.0,-149.62499999999997,-0.36680254
exp2_fixed_1,24,668.9937,673.35986,0.0,0.0,-4.366143
exp2_fixed_1,25,493.74634,569.4225,0.0,-4.364326477050781,-71.31187
exp2_fixed_1,26,649.2696,661.9974,0.0,-3.2623038291931152,-9.465475
exp2_fixed_1,27,446.81158,467.45673,0.0,-0.011774405837059021,-20.633427
exp2_fixed_1,28,-152.91287,99.087494,-100.0,-151.78175354003906,-0.218614
exp2_fixed_1,29,18.976944,134.22615,-100.0,-14.737289428710938,-0.511919
exp2_fixed_1,30,448.84042,511.86087,0.0,-0.23985479772090912,-62.780586
