experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp7_fixed_random_3,20,575,agent_1,57.55041,7.696562,1.4810072084770596,1.0207958221435547,1.0255187165374293,0.9951347,0.4743012,0.9369746,355.2203,-2.696199,-1.3783929347991943,0.0,active
exp7_fixed_random_3,20,576,agent_1,58.257816,7.5806475,0.8524630011612833,0.6767206788063049,0.3258802461527075,0.7168399,0.65203327,-158.18918,356.28253,-2.7812283,-10.544772148132324,-150.0,truncated
exp7_fixed_random_3,40,1033,agent_1,11.652304,20.18657,34.93220668421494,-1.3107670545578003,2.7417899365540306,2.7406557,0.92368245,8.325324,8.495962,-0.17063786,0.0,0.0,active
exp7_fixed_random_3,40,1034,agent_1,11.782275,21.128729,35.17957888720194,-1.846993088722229,1.7852515881000657,0.95108175,0.5100285,0.539003,9.150753,-0.22266367,-0.06376257739401336,0.0,active
exp7_fixed_random_3,40,1035,agent_1,12.271264,22.718496,35.40880977899058,-1.7323580980300903,1.8481344973307139,1.6632717,-0.1613157,2.0493338,11.248066,-0.22786821,-0.10653681091881745,0.0,active
exp7_fixed_random_3,40,1036,agent_1,12.326948,24.242535,36.062268553291226,-2.0328023433685303,2.1730518341064453,1.5250558,0.2618802,-1.2308986,10.030884,-0.24158446,-0.10653681091881745,0.0,active
exp7_fixed_random_3,40,1037,agent_1,12.911478,26.46549,36.67971526223193,-1.8730778694152832,2.3679394721984863,2.2985225,-0.22060992,0.50007766,10.540695,-0.25131822,-0.10653681091881745,0.0,active
exp7_fixed_random_3,40,1038,agent_1,13.676686,28.680069,37.2763832080526,-1.8588056564331055,2.3199310302734375,2.3430543,-0.07555808,0.701627,11.2434635,-0.25246003,-0.10653681091881745,0.0,active
exp7_fixed_random_3,40,1039,agent_1,16.892124,29.594315,35.289374928027705,-0.9718539714813232,1.4056854248046875,3.342886,-0.96108794,7.2319565,18.916245,-0.43719804,-0.36262208223342896,0.0,active
exp7_fixed_random_3,40,1040,agent_1,19.60141,27.26073,31.71416731578808,0.018025875091552734,3.2932791709899902,3.5757303,-0.98805344,23.832249,42.94374,-0.63244796,-0.36262208223342896,0.0,active
exp7_fixed_random_3,40,1041,agent_1,24.255785,28.2672,29.01943904099598,-1.0354793071746826,2.732799530029297,4.7619524,0.92399657,21.826794,64.941284,-0.8032019,-0.36262208223342896,0.0,active
exp7_fixed_random_3,40,1042,agent_1,28.814884,27.361916,25.400695831398156,-0.7339968681335449,3.1007349491119385,4.6481104,-0.40897962,26.356483,91.33122,-0.8366548,-0.36262208223342896,0.0,active
exp7_fixed_random_3,40,1043,agent_1,33.060497,29.010813,24.57943445248734,-1.479993224143982,1.989187240600586,4.5545692,0.56646335,8.863498,100.26162,-0.9008309,-0.36534735560417175,0.0,active
exp7_fixed_random_3,40,1044,agent_1,36.573074,27.31936,21.634131490449843,-0.771599531173706,3.6806392669677734,3.8986177,-0.8192186,21.389526,121.78537,-1.0350547,-0.36534735560417175,0.0,active
