experiment,episode,return_total,reward_progress,reward_collision,reward_safety,reward_rotation
exp8_empty_3,1,197.7222,501.01425,-200.0,-100.03329348745156,-3.2586882
exp8_empty_3,2,1504.5353,1511.7285,0.0,-1.9368650913238525,-5.256424
exp8_empty_3,3,380.6966,770.6385,-300.0,-88.0790023803711,-1.8628956
exp8_empty_3,4,1401.7623,1405.9727,0.0,-0.18719139695167542,-4.0230513
exp8_empty_3,5,1294.0299,1297.048,0.0,0.0,-3.0180583
exp8_empty_3,6,1210.6711,1216.4951,0.0,-0.18470853973340068,-5.639431
exp8_empty_3,7,1444.6517,1450.6506,0.0,-1.281571403840576,-4.7172675
exp8_empty_3,8,303.20428,607.48975,-200.0,-100.84326171875,-3.4421487
exp8_empty_3,9,290.86887,443.057,-100.0,-50.9026839039057,-1.2854645
exp8_empty_3,10,754.4783,875.1765,-100.0,-18.485207553196805,-2.2129865
exp8_empty_3,11,40.05229,295.4493,-200.0,-54.63329978357008,-0.7636958
exp8_empty_3,12,1480.9321,1488.4502,0.0,-0.4190223740069622,-7.098884
exp8_empty_3,13,1006.17847,1009.5421,0.0,0.0,-3.3635533
exp8_empty_3,14,1472.379,1476.2368,0.0,-0.14615981066021994,-3.711678
exp8_empty_3,15,169.73824,323.16873,-100.0,-51.530109923521266,-1.9003627
exp8_empty_3,16,1111.623,1116.253,0.0,-1.388261134545238,-3.2418222
exp8_empty_3,17,1370.2002,1373.0435,0.0,-0.2335930685497994,-2.6096344
exp8_empty_3,18,1315.6812,1319.198,0.0,-0.0023964345455169678,-3.5144832
exp8_empty_3,19,795.9653,798.2634,0.0,-0.8606630563735962,-1.4374549
exp8_empty_3,21,-194.37572,105.95602,-200.0,-99.74999999999999,-0.5817352
exp8_empty_3,22,1380.7051,1384.3499,0.0,-0.13656069338321686,-3.5085268
exp8_empty_3,23,351.05914,502.82114,-100.0,-50.073252573574074,-1.6887131
exp8_empty_3,24,1286.1586,1443.3652,-100.0,-42.1376953125,-15.069005
exp8_empty_3,25,1341.8827,1347.543,0.0,-1.4149761124199385,-4.245174
exp8_empty_3,26,1095.2836,1105.8966,0.0,-3.8330305008748327,-6.780122
exp8_empty_3,27,445.2456,656.8105,-200.0,-8.598446223759506,-2.9661815
exp8_empty_3,28,1211.1316,1212.4609,0.0,0.0,-1.3293983
exp8_empty_3,29,1051.6423,1060.6471,0.0,-2.201596975326538,-6.803263
exp8_empty_3,30,335.4932,564.1076,-200.0,-23.86495590209961,-4.749475
exp8_empty_3,31,263.88025,567.1087,-200.0,-99.89181311190936,-3.336603
exp8_empty_3,32,336.8393,488.93365,-100.0,-49.96270849830448,-2.1316843
exp8_empty_3,33,752.67053,905.9348,-100.0,-50.7478459033042,-2.5165324
exp8_empty_3,34,1078.0507,1082.5912,0.0,-0.10250690579414368,-4.4380717
exp8_empty_3,35,1328.2963,1334.8013,0.0,-2.5782920322151135,-3.9266586
exp8_empty_3,36,662.0757,768.4341,-100.0,-4.4255240643413405,-1.932873
exp8_empty_3,37,1007.22144,1009.88153,0.0,-0.09847189044089394,-2.5616953
