experiment,episode,return_total,reward_progress,reward_collision,reward_safety,reward_rotation
exp7_fixed_random_3,1,-0.14479065,165.87692,-150.0,-12.16132640838623,-3.8603706
exp7_fixed_random_3,2,813.22,815.7455,0.0,-0.07517808675765991,-2.4504352
exp7_fixed_random_3,3,763.86224,766.38074,0.0,-0.08099815249443054,-2.4374979
exp7_fixed_random_3,4,766.12823,768.474,0.0,0.0,-2.345835
exp7_fixed_random_3,5,566.5301,567.7803,0.0,0.0,-1.2501928
exp7_fixed_random_3,6,635.8696,643.358,0.0,-3.5908336639404297,-3.8974762
exp7_fixed_random_3,7,757.89795,759.28394,0.0,-0.3445129990577698,-1.0415392
exp7_fixed_random_3,8,733.50977,736.12585,0.0,-0.07980349659919739,-2.5363717
exp7_fixed_random_3,9,719.473,722.78174,0.0,-1.0511850118637085,-2.257549
exp7_fixed_random_3,10,669.0139,672.6503,0.0,-1.337122917175293,-2.2993395
exp7_fixed_random_3,11,771.5045,773.98627,0.0,-0.06103336811065674,-2.420689
exp7_fixed_random_3,12,652.2042,654.60974,0.0,-0.4134194850921631,-1.992096
exp7_fixed_random_3,13,724.9481,726.57056,0.0,-0.00583118200302124,-1.6166048
exp7_fixed_random_3,14,787.52136,789.471,0.0,0.0,-1.9496568
exp7_fixed_random_3,15,703.0601,705.90924,0.0,-0.1577860414981842,-2.6913164
exp7_fixed_random_3,16,770.4465,772.65375,0.0,0.0,-2.2072752
exp7_fixed_random_3,17,702.82263,705.90796,0.0,-0.8470150232315063,-2.2382693
exp7_fixed_random_3,18,614.05774,617.2035,0.0,-0.8574932217597961,-2.2882774
exp7_fixed_random_3,19,596.50287,599.3656,0.0,-0.09472876787185669,-2.7680244
exp7_fixed_random_3,21,721.5442,725.1012,0.0,-0.43249812722206116,-3.1244516
exp7_fixed_random_3,22,25.690369,279.13513,-150.0,-101.82408142089844,-1.6206545
exp7_fixed_random_3,23,767.5243,774.0178,0.0,-0.7496750354766846,-5.743859
exp7_fixed_random_3,24,-144.05167,21.238115,-150.0,-14.951112505447659,-0.3386668
exp7_fixed_random_3,25,739.4335,744.0565,0.0,-0.11304709315299988,-4.5100613
exp7_fixed_random_3,26,735.9821,738.4183,0.0,-0.36024585366249084,-2.0758824
exp7_fixed_random_3,27,739.82245,743.37683,0.0,-1.1059198379516602,-2.4484334
exp7_fixed_random_3,28,664.63306,666.14966,0.0,0.0,-1.5166014
exp7_fixed_random_3,29,692.58716,699.54224,0.0,-0.23748769238421225,-6.7176237
exp7_fixed_random_3,30,-239.88622,12.233772,-150.0,-101.06459045410156,-1.0553956
exp7_fixed_random_3,31,733.91144,739.59265,0.0,-0.5521814823150635,-5.1290545
exp7_fixed_random_3,32,544.318,545.0031,0.0,-0.0270862877368927,-0.6580316
exp7_fixed_random_3,33,124.55478,281.69214,-150.0,-4.956417560577393,-2.1809645
exp7_fixed_random_3,34,616.48425,617.9422,0.0,-0.013153493404388428,-1.4448112
exp7_fixed_random_3,35,663.53235,671.9241,0.0,-3.1101741790771484,-5.281513
exp7_fixed_random_3,36,-226.28883,24.242893,-150.0,-100.35193246012099,-0.17980732
exp7_fixed_random_3,37,-230.74927,20.829367,-150.0,-101.36341857910156,-0.21520782
exp7_fixed_random_3,38,719.3334,721.2583,0.0,-0.10106468200683594,-1.8239005
exp7_fixed_random_3,39,-115.35137,74.70044,-150.0,-39.59720230102539,-0.45462024
exp7_fixed_random_3,41,36.11583,212.15965,-150.0,-25.151947021484375,-0.8918565
exp7_fixed_random_3,42,-52.776276,200.60768,-150.0,-101.46870422363281,-1.9152404
exp7_fixed_random_3,43,732.21655,735.59985,0.0,-0.8140031695365906,-2.5692527
exp7_fixed_random_3,44,-29.700653,221.0596,-150.0,-99.74999999999999,-1.0102537
exp7_fixed_random_3,45,-186.68976,66.183975,-150.0,-100.6592788696289,-2.214455
exp7_fixed_random_3,46,687.9732,692.20844,0.0,-1.0695720911026,-3.1656373
exp7_fixed_random_3,47,650.23737,652.91815,0.0,-0.15159204602241516,-2.5292075
exp7_fixed_random_3,48,578.37085,581.31696,0.0,-0.03560715913772583,-2.9105897
exp7_fixed_random_3,49,-150.2819,10.39633,-150.0,-10.486862916099339,-0.1913597
exp7_fixed_random_3,50,743.3772,745.47546,0.0,0.0,-2.0982807
exp7_fixed_random_3,51,743.76843,746.9366,0.0,-0.4178165793418884,-2.7502558
