experiment,episode,return_total,reward_progress,reward_collision,reward_safety,reward_rotation
random_hard,1,-2156.071412379706,4.2646594,-200.0,-1814.1309979509952,-146.2051239013672
random_hard,2,-3632.496337890625,1.3332148,-200.0,-2950.66748046875,-483.1614074707031
random_hard,3,-1018.6211547851562,50.33528,0.0,-596.1708984375,-472.7855224609375
random_hard,4,-1432.624116237128,9.108432,-200.0,-1149.2190106463077,-92.51348114013672
random_hard,5,11.266202926635742,484.97998,0.0,0.0,-473.71380615234375
random_hard,6,-284.71649169921875,125.135155,0.0,0.0,-409.85174560546875
random_hard,7,-649.7333691668155,555.6583,-200.0,-591.7843182634952,-413.60736083984375
random_hard,8,-395.1623623919132,98.01969,-200.0,-228.4831936907413,-64.69886779785156
random_hard,9,-1472.4623578142764,39.082615,-200.0,-1191.9557049822452,-119.58930969238281
random_hard,10,191.12423706054688,641.4267,0.0,0.0,-450.3023681640625
random_hard,11,-688.891465480292,23.941853,-200.0,-490.8816998552921,-21.951631546020508
random_hard,12,625.061767578125,910.5731,0.0,0.0,-285.5116882324219
random_hard,13,558.7828369140625,889.23553,0.0,0.0,-330.4528503417969
random_hard,14,215.2838592529297,683.4966,0.0,0.0,-468.2127685546875
random_hard,15,-476.8223279070499,98.58905,-200.0,-351.766450221503,-23.644939422607422
random_hard,16,690.3673095703125,1038.6316,0.0,0.0,-348.26422119140625
random_hard,17,-809.8584302019717,228.89622,-200.0,-697.2968915056827,-141.45777893066406
random_hard,18,-540.5384686541202,940.0204,-200.0,-886.0935834002139,-394.4648742675781
random_hard,19,576.0775146484375,808.8126,0.0,-40.26164627075195,-192.4734649658203
random_hard,21,719.334228515625,996.43787,0.0,0.0,-277.1036376953125
random_hard,22,-32.18209963556552,594.66595,-200.0,-265.26680117365146,-161.581298828125
random_hard,23,-530.3173993181827,134.04924,-200.0,-412.59353762384677,-51.77309799194336
random_hard,24,-265.6264508318546,132.69252,-200.0,-168.3812640261295,-29.93772315979004
random_hard,25,868.2560424804688,1207.7335,0.0,0.0,-339.47698974609375
random_hard,26,858.7120361328125,1212.9606,0.0,0.0,-354.248291015625
