task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state,block
task2_fixed_1,80,7992,agent_1,22.00034523010254,22.28683090209961,28.008735733617854,-0.1861494481563568,7.531381607055664,0.20018863677978516,-1.0121417045593262,-1.640283226966858,-7.3483991622924805,-51.284690856933594,0.0,0.0,active,16
task2_fixed_1,80,7993,agent_1,22.376367568969727,22.28207778930664,27.632960047473638,0.03862013667821884,7.157361030578613,0.3760530948638916,-0.22425410151481628,0.580694854259491,-6.717414379119873,-51.33498001098633,0.0,0.0,active,16
task2_fixed_1,80,7994,agent_1,24.131916046142578,22.594329833984375,25.871264671975567,-0.1603430211544037,5.382089614868164,1.7831027507781982,0.18866239488124847,10.339088439941406,3.6572670936584473,-51.370574951171875,0.0,0.0,active,16
task2_fixed_1,80,7995,agent_1,24.19114875793457,22.54804229736328,25.81280821995226,0.6808434724807739,5.326406955718994,0.07517290115356445,-0.8393592834472656,-2.2618958950042725,2.0998950004577637,-52.07509994506836,0.0,0.0,active,16
task2_fixed_1,80,7996,agent_1,24.192644119262695,22.5401611328125,25.811452290384644,1.4011574983596802,5.325532913208008,0.008022069931030273,-0.72001051902771,-2.495591402053833,0.12271881103515625,-52.59351348876953,0.0,0.0,active,16
task2_fixed_1,80,7997,agent_1,24.159090042114258,22.37257957458496,25.848525757609206,1.792690396308899,5.37451171875,0.17090773582458496,-0.38507115840911865,-1.991831660270691,-1.7208330631256104,-52.74179458618164,0.0,0.0,active,16
task2_fixed_1,80,7998,agent_1,23.57691192626953,21.697834014892578,26.455154877733907,2.331920862197876,6.0537543296813965,0.8911867141723633,-0.5142655968666077,-3.5152413845062256,-4.97160530090332,-53.006263732910156,0.0,0.0,active,16
task2_fixed_1,80,7999,agent_1,20.393810272216797,21.516828536987305,29.64331742207999,3.1348459720611572,9.220014572143555,3.1882448196411133,-0.8021073937416077,-12.2076997756958,-16.53592872619629,-53.64963912963867,0.0,0.0,active,16
task2_fixed_1,80,8000,agent_1,20.089340209960938,21.916603088378906,29.930274271104995,-2.1854794025421143,9.083396911621094,0.5025155544281006,-0.9767115116119385,-3.383718729019165,-18.965682983398438,-54.60360336303711,0.0,0.0,active,16
task2_fixed_1,100,9901,agent_1,9.556221961975098,21.01012420654297,50.443779054003095,-0.004160968121141195,8.556221961975098,2.5562422275543213,0.003960265312343836,15.893573760986328,15.89358901977539,-1.5683701349189505e-05,0.0,0.0,active,16
task2_fixed_1,100,9902,agent_1,11.70908260345459,21.168535232543945,48.29121148950998,-0.0769389271736145,9.831464767456055,2.1586804389953613,0.06948867440223694,13.075369834899902,28.973787307739258,-0.0048443591222167015,0.0,0.0,active,16
task2_fixed_1,100,9903,agent_1,13.964703559875488,21.190336227416992,46.03568991781928,-0.013799046166241169,9.809663772583008,2.2557260990142822,-0.06378444284200668,13.784992218017578,42.762847900390625,-0.008912814781069756,0.0,0.0,active,16
task2_fixed_1,100,9904,agent_1,15.911081314086914,21.397994995117188,44.090715019255406,-0.11531434208154678,9.602005004882812,1.9574239253997803,0.09662298858165741,11.630386352539062,54.40257263183594,-0.018248816952109337,0.0,0.0,active,16
task2_fixed_1,100,9905,agent_1,17.742734909057617,21.628437042236328,42.26193779374335,-0.14002396166324615,9.371562957763672,1.8460931777954102,0.01886587403714657,10.83571720123291,65.2386474609375,-0.018604738637804985,0.0,0.0,active,16
task2_fixed_1,100,9906,agent_1,19.374738693237305,21.547361373901367,40.628948555388305,0.03616512566804886,9.452638626098633,1.634016752243042,-0.1747910976409912,9.402427673339844,74.671630859375,-0.04915666580200195,0.0,0.0,active,16
task2_fixed_1,100,9907,agent_1,20.74458122253418,21.52284812927246,39.258900564846435,0.004574406426399946,8.872552871704102,1.3700623512268066,0.03174498304724693,7.589356899261475,82.26199340820312,-0.05016440898180008,0.0,0.0,active,16
task2_fixed_1,100,9908,agent_1,22.190786361694336,21.680889129638672,37.81534405441658,-0.1268540620803833,7.419840335845947,1.4548139572143555,0.1267402023077011,8.111348152160645,90.389404296875,-0.066227488219738,0.0,0.0,active,16
task2_fixed_1,100,9909,agent_1,24.05057144165039,21.933067321777344,35.96153539963014,-0.1607225090265274,5.544339656829834,1.8768032789230347,0.025925874710083008,11.021977424621582,101.41205596923828,-0.06689964234828949,0.0,0.0,active,16
task2_fixed_1,100,9910,agent_1,24.05104637145996,21.932479858398438,35.961045391829764,0.8647741675376892,5.543976306915283,0.0007548332214355469,-1.0254806280136108,-3.0476508140563965,99.416015625,-1.118510127067566,0.0,0.0,active,16
task2_fixed_1,100,9911,agent_1,24.050575256347656,21.93065643310547,35.961469113427555,1.7976778745651245,5.54476261138916,0.0018837451934814453,-0.9328526258468628,-2.868565082550049,97.41766357421875,-1.9887242317199707,0.0,0.0,active,16
task2_fixed_1,100,9912,agent_1,23.931692123413086,21.86595916748047,36.078701727750754,2.61919903755188,5.673362731933594,0.13534784317016602,-0.8196431398391724,-2.9872822761535645,95.1021957397461,-2.660539150238037,0.0,0.0,active,16
task2_fixed_1,100,9913,agent_1,20.782447814941406,23.625009536743164,39.30530593260644,-2.6990339756011963,7.374990463256836,3.6072158813476562,-1.0077828168869019,-11.93421459197998,84.18360900878906,-3.6761653423309326,0.0,0.0,active,16
task2_fixed_1,100,9914,agent_1,20.777687072753906,23.983089447021484,39.335590169867125,-1.6599982976913452,7.016910552978516,0.3581109046936035,-1.0481106042861938,-2.5337352752685547,82.7484130859375,-4.774701118469238,0.0,0.0,active,16
task2_fixed_1,100,9915,agent_1,20.78757095336914,23.988950729370117,39.32617980683684,-0.6113026738166809,7.011049270629883,0.011491537094116211,-1.0488632917404175,-3.0300793647766113,80.81845092773438,-5.874815464019775,0.0,0.0,active,16
task2_fixed_1,100,9916,agent_1,20.820606231689453,23.981300354003906,39.29265895626198,0.1516076922416687,7.018699645996094,0.033910274505615234,-0.762779951095581,-2.3464083671569824,79.05387878417969,-6.456648826599121,0.0,0.0,active,16
task2_fixed_1,100,9917,agent_1,21.366580963134766,23.94584846496582,38.745568645414956,-0.011262241750955582,7.05415153503418,0.5471236705780029,0.1627129465341568,1.8032232522964478,80.88357543945312,-6.483124256134033,0.0,0.0,active,16
task2_fixed_1,100,9918,agent_1,22.633033752441406,23.9446964263916,37.48281477677185,-0.0777323916554451,6.866966247558594,1.2664525508880615,0.06393174827098846,6.842586517333984,87.7302474975586,-6.48721170425415,0.0,0.0,active,16
task2_fixed_1,100,9919,agent_1,22.678930282592773,23.893918991088867,37.433100485780706,0.7584592700004578,6.821069717407227,0.06844615936279297,-0.8349354267120361,-2.3116533756256104,86.11570739746094,-7.184329032897949,0.0,0.0,active,16
task2_fixed_1,100,9920,agent_1,22.67926025390625,23.892276763916016,37.43264457762436,1.2954150438308716,6.82073974609375,0.0016758441925048828,-0.5369126796722412,-2.282644033432007,84.121337890625,-7.472604274749756,0.0,0.0,active,16
task2_fixed_1,100,9921,agent_1,22.672771453857422,23.854045867919922,37.43617994336698,1.6625949144363403,6.827228546142578,0.03877735137939453,-0.3661481440067291,-2.0741865634918213,82.18121337890625,-7.606668949127197,0.0,0.0,active,16
task2_fixed_1,100,9922,agent_1,22.519359588623047,23.67167854309082,37.5757404702097,2.199012517929077,6.980640411376953,0.2383120059967041,-0.5312675833702087,-2.5034236907958984,79.96003723144531,-7.888914108276367,0.0,0.0,active,16
task2_fixed_1,100,9923,agent_1,21.953487396240234,23.571273803710938,38.133300018247844,2.8985068798065186,7.4287261962890625,0.5747098922729492,-0.6958132386207581,-4.122533798217773,76.32166290283203,-8.373069763183594,0.0,0.0,active,16
task2_fixed_1,100,9924,agent_1,21.908796310424805,23.618242263793945,38.18108158594546,-2.399982213973999,7.381757736206055,0.0648336410522461,-0.9858449101448059,-3.0811307430267334,74.2124252319336,-9.34496021270752,0.0,0.0,active,16
task2_fixed_1,100,9925,agent_1,22.002029418945312,23.974624633789062,38.11422516581758,-1.3930431604385376,7.0253753662109375,0.368375301361084,-1.0164344310760498,-1.9621062278747559,73.28345489501953,-10.37809944152832,0.0,0.0,active,16
task2_fixed_1,100,9926,agent_1,22.102869033813477,24.003557205200195,38.01596889930866,-0.358493447303772,6.996442794799805,0.10490751266479492,-1.035515546798706,-2.3711962699890137,71.98455047607422,-11.45039176940918,0.0,0.0,active,16
task2_fixed_1,100,9927,agent_1,22.267152786254883,23.994312286376953,37.85146846456793,-0.02297080121934414,7.005687713623047,0.16454434394836426,-0.33562180399894714,-0.9610511660575867,71.13613891601562,-11.563034057617188,0.0,0.0,active,16
task2_fixed_1,100,9928,agent_1,23.063457489013672,23.97515296936035,37.05616963282894,-0.05631888657808304,6.436542510986328,0.7965360879898071,0.032163217663764954,3.5685317516326904,74.70570373535156,-11.564068794250488,0.0,0.0,active,16
task2_fixed_1,100,9929,agent_1,23.084537506103516,23.956907272338867,37.033696436562856,0.633510947227478,6.415462493896484,0.027879953384399414,-0.6893840432167053,-2.307124614715576,72.87383270263672,-12.039319038391113,0.0,0.0,active,16
task2_fixed_1,100,9930,agent_1,23.104469299316406,23.90953254699707,37.010073835742624,1.0938657522201538,6.395530700683594,0.05139636993408203,-0.45912250876426697,-1.9898877143859863,71.09474182128906,-12.250112533569336,0.0,0.0,active,16
task2_fixed_1,100,9931,agent_1,23.117712020874023,23.823299407958984,36.99019040397281,1.342018485069275,6.382287979125977,0.08724308013916016,-0.2458561509847641,-1.7865418195724487,69.36864471435547,-12.31055736541748,0.0,0.0,active,16
task2_fixed_1,100,9932,agent_1,23.110458374023438,23.75203514099121,36.99205291399638,1.5977786779403687,6.3895416259765625,0.07163190841674805,-0.25382375717163086,-1.9304752349853516,67.50259399414062,-12.374983787536621,0.0,0.0,active,16
task2_fixed_1,100,9933,agent_1,22.999326705932617,23.547849655151367,37.088291441903415,2.0004751682281494,6.500673294067383,0.2324683666229248,-0.39698362350463867,-2.17385196685791,65.48633575439453,-12.53257942199707,0.0,0.0,active,16
task2_fixed_1,100,9934,agent_1,22.53059959411621,23.16773223876953,37.53205336556268,2.4024174213409424,6.969400405883789,0.603485107421875,-0.3909798264503479,-3.1647045612335205,62.47449493408203,-12.685444831848145,0.0,0.0,active,16
task2_fixed_1,100,9935,agent_1,20.351083755493164,23.13560676574707,39.70638960698672,3.07304310798645,7.86439323425293,2.179752826690674,-0.6666481494903564,-8.956595420837402,53.962318420410156,-13.129864692687988,0.0,0.0,active,16
task2_fixed_1,100,9936,agent_1,20.066341400146484,23.570737838745117,40.016318948714044,-2.2145328521728516,7.429262161254883,0.5200169086456299,-1.0060847997665405,-3.521819591522217,51.45270538330078,-14.142071723937988,0.0,0.0,active,16
task2_fixed_1,100,9937,agent_1,20.246505737304688,23.93874740600586,39.86196862186382,-1.189321517944336,7.061252593994141,0.4097452163696289,-1.0347131490707397,-1.4793891906738281,51.043949127197266,-15.212702751159668,0.0,0.0,active,16
task2_fixed_1,100,9938,agent_1,20.285295486450195,23.941923141479492,39.823519010365544,-0.1556224375963211,7.058076858520508,0.038919925689697266,-1.0338515043258667,-2.7987608909606934,49.31403732299805,-16.281551361083984,0.0,0.0,active,16
task2_fixed_1,100,9939,agent_1,20.534435272216797,23.905838012695312,39.572398131006295,0.07034115493297577,7.0941619873046875,0.2517392635345459,-0.225518599152565,-0.29177573323249817,49.0731201171875,-16.33241081237793,0.0,0.0,active,16
task2_fixed_1,100,9940,agent_1,21.412540435791016,24.004638671875,38.70426189927913,-0.1897544413805008,6.995361328125,0.8836455345153809,0.2558850049972534,4.042494773864746,53.18109130859375,-16.39788818359375,0.0,0.0,active,16
task2_fixed_1,100,9941,agent_1,23.100547790527344,24.215002059936523,37.039246909252256,-0.21089166402816772,6.399452209472656,1.7010648250579834,0.011937855742871761,9.727063179016113,62.908294677734375,-16.39803123474121,0.0,0.0,active,16
task2_fixed_1,100,9942,agent_1,23.13446617126465,24.190900802612305,37.00337055471761,0.5314293503761292,6.365533828735352,0.04160928726196289,-0.7417533993721008,-2.28759765625,61.170894622802734,-16.94822883605957,0.0,0.0,active,16
task2_fixed_1,100,9943,agent_1,23.1378173828125,24.18364715576172,36.99940697518367,1.0518780946731567,6.3621826171875,0.007990360260009766,-0.5202622413635254,-2.2348742485046387,59.20669174194336,-17.218902587890625,0.0,0.0,active,16
task2_fixed_1,100,9944,agent_1,23.14699363708496,24.151256561279297,36.98749107333535,1.20941162109375,6.353006362915039,0.03366494178771973,-0.15668150782585144,-1.8976397514343262,57.33360290527344,-17.243452072143555,0.0,0.0,active,16
task2_fixed_1,100,9945,agent_1,23.152305603027344,24.011865615844727,36.97058177606349,1.4511489868164062,6.347694396972656,0.13949155807495117,-0.23799298703670502,-1.6931110620498657,55.6971321105957,-17.300092697143555,0.0,0.0,active,16
task2_fixed_1,100,9946,agent_1,23.123546600341797,23.845273971557617,36.98605682294865,1.6647415161132812,6.376453399658203,0.16905641555786133,-0.20904025435447693,-1.7829601764678955,53.95787048339844,-17.34379005432129,0.0,0.0,active,16
task2_fixed_1,100,9947,agent_1,23.050186157226562,23.696348190307617,37.04806387085547,1.9556636810302734,6.4498138427734375,0.1660149097442627,-0.2867622971534729,-2.0602381229400635,51.97986602783203,-17.426023483276367,0.0,0.0,active,16
task2_fixed_1,100,9948,agent_1,22.78081512451172,23.482242584228516,37.301866589257074,2.403413772583008,6.719184875488281,0.34409570693969727,-0.44150012731552124,-2.775744676589966,49.399044036865234,-17.62094497680664,0.0,0.0,active,16
task2_fixed_1,100,9949,agent_1,20.308452606201172,23.248937606811523,39.75520915393994,2.99090576171875,7.751062393188477,2.483346700668335,-0.5774989128112793,-9.633524894714355,40.099021911621094,-17.954450607299805,0.0,0.0,active,16
task2_fixed_1,100,9950,agent_1,19.929000854492188,23.73116683959961,40.16396699561706,-2.3055317401885986,7.268833160400391,0.6136198043823242,-0.998199462890625,-3.8129515647888184,37.282470703125,-18.95085334777832,0.0,0.0,active,16
task2_fixed_1,100,9951,agent_1,20.244321823120117,24.5266056060791,39.91178891511218,-1.2818634510040283,6.473394393920898,0.8556571006774902,-1.0440930128097534,-0.11792552471160889,38.254676818847656,-20.040983200073242,0.0,0.0,active,16
task2_fixed_1,100,9952,agent_1,20.26117706298828,24.529348373413086,39.895242176982485,-0.2498467117547989,6.470651626586914,0.017076969146728516,-1.0321213006973267,-2.9483866691589355,36.37156295776367,-21.106258392333984,0.0,0.0,active,16
task2_fixed_1,100,9953,agent_1,20.465457916259766,24.51190185546875,39.69021885066235,-0.0034039178863167763,6.48809814453125,0.20502471923828125,-0.24645952880382538,-0.6255761981010437,35.80672836303711,-21.16699981689453,0.0,0.0,active,16
task2_fixed_1,100,9954,agent_1,21.614534378051758,24.59433364868164,38.55338124460442,-0.1649792343378067,6.405666351318359,1.1520302295684814,0.15680944919586182,5.963659286499023,41.79497528076172,-21.19158935546875,0.0,0.0,active,16
task2_fixed_1,100,9955,agent_1,23.127965927124023,24.814517974853516,37.06882037577953,-0.2475598007440567,6.185482025146484,1.5293649435043335,0.07285813987255096,8.476225852966309,50.27650833129883,-21.196897506713867,0.0,0.0,active,16
task2_fixed_1,100,9956,agent_1,23.16948127746582,24.783662796020508,37.02435973146505,0.5367705225944519,6.216337203979492,0.0517268180847168,-0.7836163640022278,-2.2882978916168213,48.602264404296875,-21.810951232910156,0.0,0.0,active,16
task2_fixed_1,100,9957,agent_1,23.180715560913086,24.75959587097168,37.010731791190175,1.0323188304901123,6.24040412902832,0.026560306549072266,-0.49493151903152466,-2.123696804046631,46.72352600097656,-22.055908203125,0.0,0.0,active,16
task2_fixed_1,100,9958,agent_1,23.18067169189453,24.749242782592773,37.0097251881567,1.4736335277557373,6.250757217407227,0.010352849960327148,-0.4410354793071747,-2.168773651123047,44.749263763427734,-22.25041961669922,0.0,0.0,active,16
task2_fixed_1,100,9959,agent_1,23.17323112487793,24.717430114746094,37.01391890140358,1.6999728679656982,6.282569885253906,0.03267216682434082,-0.2254633605480194,-2.006458044052124,42.79364013671875,-22.301254272460938,0.0,0.0,active,16
task2_fixed_1,100,9960,agent_1,23.15153694152832,24.68654441833496,37.03241606376647,2.0834128856658936,6.313455581665039,0.03774213790893555,-0.38255056738853455,-2.163346529006958,40.77663803100586,-22.447599411010742,0.0,0.0,active,16
task2_fixed_1,100,9961,agent_1,22.76477813720703,24.50990867614746,37.40028350275317,2.6191890239715576,6.490091323852539,0.4251854419708252,-0.5300456285476685,-3.2699148654937744,37.78767013549805,-22.728548049926758,0.0,0.0,active,16
task2_fixed_1,100,9962,agent_1,22.343826293945312,24.734100341796875,37.84086314479589,-2.751060962677002,6.265899658203125,0.4769294261932373,-0.9177920818328857,-4.091381549835205,34.538631439208984,-23.570890426635742,0.0,0.0,active,16
task2_fixed_1,100,9963,agent_1,22.33559226989746,24.855871200561523,37.86126453744946,-1.740334153175354,6.144128799438477,0.12204861640930176,-1.0139044523239136,-2.8859119415283203,32.680721282958984,-24.598892211914062,0.0,0.0,active,16
task2_fixed_1,100,9964,agent_1,22.350950241088867,24.868350982666016,37.847259967850505,-0.7847753167152405,6.131649017333984,0.01978921890258789,-0.9559286832809448,-2.8041982650756836,30.79032325744629,-25.512691497802734,0.0,0.0,active,16
task2_fixed_1,100,9965,agent_1,22.3830623626709,24.859426498413086,37.81440426751901,0.1688169687986374,6.140573501586914,0.03332877159118652,-0.953443706035614,-2.6781187057495117,29.021259307861328,-26.4217472076416,0.0,0.0,active,16
task2_fixed_1,100,9966,agent_1,22.839374542236328,24.91460418701172,37.36624426341458,-0.22529083490371704,6.085395812988281,0.45963621139526367,0.39139217138290405,1.0068844556808472,30.181331634521484,-26.574935913085938,0.0,0.0,active,16
task2_fixed_1,100,9967,agent_1,22.861194610595703,24.90000343322754,37.34301665012124,0.48509544134140015,6.099996566772461,0.026255130767822266,-0.710058867931366,-2.3355352878570557,28.349979400634766,-27.079118728637695,0.0,0.0,active,16
task2_fixed_1,100,9968,agent_1,22.861469268798828,24.89944839477539,37.342685530849145,1.0061925649642944,6.100551605224609,0.0006194114685058594,-0.5210851430892944,-2.2686352729797363,26.352874755859375,-27.350648880004883,0.0,0.0,active,16
task2_fixed_1,100,9969,agent_1,22.863996505737305,24.88582420349121,37.338751790416474,1.2831968069076538,6.114175796508789,0.013857126235961914,-0.27665114402770996,-2.0291528701782227,24.400257110595703,-27.42718505859375,0.0,0.0,active,16
task2_fixed_1,100,9970,agent_1,22.861408233642578,24.852764129638672,37.337900179667066,1.545533537864685,6.147235870361328,0.03316068649291992,-0.26144716143608093,-1.9977751970291138,22.470836639404297,-27.495540618896484,0.0,0.0,active,16
task2_fixed_1,100,9971,agent_1,22.843154907226562,24.82451820373535,37.35315350461142,2.0419325828552246,6.175481796264648,0.03363037109375,-0.4955994486808777,-2.254624605178833,20.461830139160156,-27.741159439086914,0.0,0.0,active,16
task2_fixed_1,100,9972,agent_1,22.708114624023438,24.77366828918457,37.48233300171925,2.6806082725524902,6.22633171081543,0.14429616928100586,-0.6369564533233643,-2.7630186080932617,18.104524612426758,-28.146873474121094,0.0,0.0,active,16
task2_fixed_1,100,9973,agent_1,22.303672790527344,25.025571823120117,37.91066226784659,-2.6909332275390625,5.974428176879883,0.4764747619628906,-0.9171843528747559,-4.029923915863037,14.915827751159668,-28.988100051879883,0.0,0.0,active,16
task2_fixed_1,100,9974,agent_1,22.30804443359375,25.225488662719727,37.92806703298648,-1.6605719327926636,5.774511337280273,0.19996404647827148,-1.035612940788269,-2.759589910507202,13.228732109069824,-30.06059455871582,0.0,0.0,active,16
task2_fixed_1,100,9975,agent_1,22.37127113342285,25.260013580322266,37.86910286525028,-0.612533450126648,5.739986419677734,0.07203793525695801,-1.049128770828247,-2.6617746353149414,11.66762924194336,-31.161266326904297,0.0,0.0,active,16
task2_fixed_1,100,9976,agent_1,22.502288818359375,25.2318115234375,37.735746615532,0.09963236004114151,5.7681884765625,0.1340177059173584,-0.7118148803710938,-1.5718638896942139,10.602445602416992,-31.667945861816406,0.0,0.0,active,16
task2_fixed_1,100,9977,agent_1,22.51177978515625,25.223066329956055,37.72533557311092,0.632339596748352,5.776933670043945,0.01290440559387207,-0.5325057506561279,-2.205698251724243,8.680309295654297,-31.951507568359375,0.0,0.0,active,16
task2_fixed_1,100,9978,agent_1,22.51493263244629,25.215576171875,37.721364742157995,1.0603982210159302,5.784423828125,0.008125782012939453,-0.4278697967529297,-2.1469669342041016,6.716414928436279,-32.134578704833984,0.0,0.0,active,16
task2_fixed_1,100,9979,agent_1,22.516414642333984,25.20378875732422,37.718576473425394,1.3339959383010864,5.796211242675781,0.011881113052368164,-0.27329427003860474,-2.0369863510131836,4.7541184425354,-32.209266662597656,0.0,0.0,active,16
task2_fixed_1,100,9980,agent_1,22.508207321166992,25.17447853088379,37.72347795839357,1.7329026460647583,5.825521469116211,0.030437946319580078,-0.39810866117477417,-2.122122049331665,2.7904868125915527,-32.36775588989258,0.0,0.0,active,16
task2_fixed_1,100,9981,agent_1,22.380786895751953,24.997459411621094,37.83100416761874,2.088825225830078,6.002540588378906,0.2181093692779541,-0.35090315341949463,-2.2245452404022217,0.6890745162963867,-32.49089050292969,0.0,0.0,active,16
task2_fixed_1,100,9982,agent_1,22.342559814453125,24.978219985961914,37.866991372232725,2.5700721740722656,6.021780014038086,0.042795419692993164,-0.48063117265701294,-2.3253514766693115,-1.4052705764770508,-32.72189712524414,0.0,0.0,active,16
task2_fixed_1,100,9983,agent_1,22.32109832763672,24.986928939819336,37.88924957830109,-2.861546754837036,6.013071060180664,0.023160696029663086,-0.8517337441444397,-2.7904200553894043,-3.4702401161193848,-33.44734573364258,0.0,0.0,active,16
task2_fixed_1,100,9984,agent_1,22.296396255493164,25.11289405822754,37.927267669277114,-1.873093843460083,5.887105941772461,0.12836480140686035,-0.9916895031929016,-2.916808843612671,-5.403600692749023,-34.43079376220703,0.0,0.0,active,16
task2_fixed_1,100,9985,agent_1,22.38304328918457,25.189876556396484,37.84957724653213,-0.8373233675956726,5.810123443603516,0.11590433120727539,-1.0380418300628662,-2.4572701454162598,-6.783339977264404,-35.508323669433594,0.0,0.0,active,16
task2_fixed_1,100,9986,agent_1,22.443208694458008,25.176834106445312,37.78833836411439,0.10272864252328873,5.8231658935546875,0.06156206130981445,-0.9398865699768066,-2.454068183898926,-8.354021072387695,-36.3917121887207,0.0,0.0,active,16
task2_fixed_1,100,9987,agent_1,22.911184310913086,25.196369171142578,37.32545731052167,-0.15438196063041687,5.803630828857422,0.4683833122253418,0.2552075684070587,1.1860408782958984,-7.102849006652832,-36.456844329833984,0.0,0.0,active,16
task2_fixed_1,100,9988,agent_1,22.951215744018555,25.15977668762207,37.281579324609396,0.6287258863449097,5.84022331237793,0.054235219955444336,-0.7822544574737549,-2.2840616703033447,-8.774988174438477,-37.06876754760742,0.0,0.0,active,16
task2_fixed_1,100,9989,agent_1,22.954635620117188,25.15049171447754,37.27714586057035,1.1064212322235107,5.849508285522461,0.00989532470703125,-0.4774588346481323,-2.186008930206299,-10.733030319213867,-37.29673385620117,0.0,0.0,active,16
task2_fixed_1,100,9990,agent_1,22.959495544433594,25.088211059570312,37.265432239414956,1.3829867839813232,5.9117889404296875,0.0624699592590332,-0.27492114901542664,-1.892073631286621,-12.549522399902344,-37.372314453125,0.0,0.0,active,16
task2_fixed_1,100,9991,agent_1,22.95305824279785,25.062223434448242,37.26898915711169,1.7044131755828857,5.937776565551758,0.026772499084472656,-0.32071200013160706,-2.0670957565307617,-14.513761520385742,-37.47517013549805,0.0,0.0,active,16
task2_fixed_1,100,9992,agent_1,22.867185592651367,24.90771484375,37.33786471011247,1.9732158184051514,6.09228515625,0.17676734924316406,-0.26443755626678467,-2.060770273208618,-16.50460433959961,-37.54509735107422,0.0,0.0,active,16
task2_fixed_1,100,9993,agent_1,22.629955291748047,24.77568817138672,37.56029902256237,2.533053159713745,6.224311828613281,0.27149534225463867,-0.5556792616844177,-2.877960443496704,-19.07378578186035,-37.853878021240234,0.0,0.0,active,16
task2_fixed_1,100,9994,agent_1,21.979034423828125,25.006786346435547,38.23150742738807,-2.9054360389709473,5.993213653564453,0.690726637840271,-0.8489982485771179,-4.69538688659668,-23.04837417602539,-38.574676513671875,0.0,0.0,active,16
task2_fixed_1,100,9995,agent_1,21.96173095703125,25.100065231323242,38.258599643562235,-1.861586093902588,5.899934768676758,0.09486985206604004,-1.0462267398834229,-3.040311813354492,-24.994094848632812,-39.66926574707031,0.0,0.0,active,16
task2_fixed_1,100,9996,agent_1,21.995250701904297,25.12936782836914,38.22842722206965,-0.8265900611877441,5.870632171630859,0.044521331787109375,-1.0358555316925049,-2.833091974258423,-26.75419044494629,-40.74226379394531,0.0,0.0,active,16
task2_fixed_1,100,9997,agent_1,22.01409149169922,25.125085830688477,38.209234202108064,0.11531207710504532,5.874914169311523,0.01932072639465332,-0.9418396949768066,-2.752455472946167,-28.619583129882812,-41.62932586669922,0.0,0.0,active,16
task2_fixed_1,100,9998,agent_1,22.379409790039062,25.147436141967773,37.84851429445427,-0.17090848088264465,5.852563858032227,0.36600160598754883,0.28458908200263977,0.4546118676662445,-28.083980560302734,-41.7103157043457,0.0,0.0,active,16
task2_fixed_1,100,9999,agent_1,23.662841796875,25.40657615661621,36.60337388415162,-0.3199143707752228,5.593423843383789,1.3093321323394775,0.13812559843063354,6.825287342071533,-21.239614486694336,-41.729393005371094,0.0,0.0,active,16
task2_fixed_1,100,10000,agent_1,23.66425132751465,25.405120849609375,36.60179942693643,0.6810125708580017,5.594879150390625,0.0020265579223632812,-1.0008872747421265,-2.9898500442504883,-23.227689743041992,-42.73116683959961,0.0,0.0,active,16
task6_empty_2,20,716,agent_1,17.845481872558594,24.771018981933594,41.20730969878363,-0.2359345704317093,6.228981018066406,0.8759409189224243,-0.26448529958724976,3.9427895545959473,4.012742042541504,-0.06995247304439545,0.0,0.0,active,17
task6_empty_2,20,717,agent_1,18.998842239379883,24.747787475585938,40.18776125594366,-0.4935431480407715,6.2522125244140625,1.153594970703125,0.24434565007686615,5.345227241516113,9.41767406463623,-0.12965726852416992,0.0,0.0,active,17
task6_empty_2,20,718,agent_1,20.481115341186523,24.596071243286133,38.82681595164336,-0.4270412027835846,6.403928756713867,1.4900166988372803,-0.08185888081789017,7.7780585289001465,17.202434539794922,-0.1363581418991089,0.0,0.0,active,17
task6_empty_2,20,719,agent_1,22.101417541503906,24.639150619506836,37.45952215281383,-0.578446090221405,6.360849380493164,1.6208744049072266,0.1285792738199234,8.061685562133789,25.28065299987793,-0.15289077162742615,0.0,0.0,active,17
task6_empty_2,20,720,agent_1,23.57343101501465,24.40472412109375,36.08766296691752,-0.40978989005088806,6.59527587890625,1.490564227104187,-0.18451043963432312,7.806380271911621,33.12107849121094,-0.18693487346172333,0.0,0.0,active,17
task6_empty_2,20,721,agent_1,25.359582901000977,24.091110229492188,34.42011013055096,-0.4141334295272827,6.9088897705078125,1.8134751319885254,-0.015879012644290924,9.964462280273438,43.085792541503906,-0.18718701601028442,0.0,0.0,active,17
task6_empty_2,20,722,agent_1,27.13158416748047,23.75914764404297,32.769153020488474,-0.4243159294128418,6.841227894287349,1.8028285503387451,-0.01138278003782034,9.860313415527344,52.94623565673828,-0.18731658160686493,0.0,0.0,active,17
task6_empty_2,20,723,agent_1,29.081140518188477,23.410585403442383,30.98224028006551,-0.45938730239868164,5.739937022797345,1.9804712533950806,0.008270446211099625,10.895437240600586,63.84174346923828,-0.1873849779367447,0.0,0.0,active,17
task6_empty_2,20,724,agent_1,31.648649215698242,23.34918785095215,28.918429706200104,-0.6634728908538818,5.475063842464371,2.5682430267333984,0.15301255881786346,13.43212604522705,77.29727935791016,-0.21079781651496887,0.0,0.0,active,17
