experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp8_warehouse,20,1538,agent_1,45.07344,27.003412,16.788359138706184,-1.9242125749588013,1.1034126281738281,0.07352018,0.046416663,-1.1643661549366915,-0.8782642,-0.0004309013,-0.28567106486818733,0.0,active
exp8_warehouse,20,1539,agent_1,45.159733,26.979801,16.79216747317325,-1.616027593612671,1.0798015594482422,0.089463234,-0.3135085,-1.148366412078607,-1.7031461,-0.02008842,-0.5894980469543569,0.0,active
exp8_warehouse,20,1540,agent_1,45.348686,26.879175,16.755794485911263,-1.4063512086868286,0.9791755676269531,0.21407628,-0.22225332,-0.941847249307733,-2.2386205,-0.029967729,-0.9859915083109185,0.0,active
exp8_warehouse,20,1541,agent_1,45.547783,26.693544,16.64527652324143,-1.160179853439331,0.7935447692871094,0.27220917,-0.26106727,-1.0277070421028083,-2.5836842,-0.043598954,-1.655003639410614,0.0,active
exp8_warehouse,20,1542,agent_1,45.683033,26.407206,16.42190146710964,-0.7946569323539734,0.5072059631347656,0.316674,-0.3790999,-1.9905952704396026,-2.7269611,-0.0723423,-3.4735786328418023,0.0,active
exp8_warehouse,20,1543,agent_1,45.91748,26.331633,16.43397498211764,-1.6273161172866821,0.4390110217875709,0.2463255,0.81768274,-103.12243925676435,-3.2463837,-0.20606333,-5.942872427331601,-100.0,truncated
exp8_warehouse,40,2930,agent_1,42.04517,28.92208,12.717192159564178,0.15043139457702637,2.077920913696289,0.090067625,-1.0454327,-0.593169093132019,-0.37458318,-0.2185859,0.0,0.0,active
exp8_warehouse,40,2931,agent_1,41.98416,28.402538,12.355622012081502,0.8228460550308228,2.597461700439453,0.52310956,-0.6422553,1.771571397781372,1.4794867,-0.30108428,0.0,0.0,active
exp8_warehouse,40,2932,agent_1,42.249367,27.677658,11.635036114630275,0.37829554080963135,2.2553931690621862,0.77187204,0.46762553,4.102939128875732,5.6261606,-0.344819,0.0,0.0,active
exp8_warehouse,40,2933,agent_1,42.30815,27.272846,11.296217149098704,0.6048170924186707,1.8944032883556154,0.40905738,-0.20652935,0.13407910937186054,5.7830944,-0.3533499,-0.014323740771750887,0.0,active
exp8_warehouse,40,2934,agent_1,42.560326,26.847605,10.813586601099919,0.22344964742660522,1.4058733387443885,0.4943912,0.39106607,0.31285141587910825,6.2545075,-0.38393643,-0.14229874649620308,0.0,active
exp8_warehouse,40,2935,agent_1,42.786324,26.553787,10.44494277156518,0.10671209543943405,1.0358274012226616,0.37067962,0.12038854,-0.23390560151166329,6.3645105,-0.38683513,-0.48330872210366393,0.0,active
exp8_warehouse,40,2936,agent_1,43.010067,26.334028,10.131492181465418,-0.0329974889755249,0.7232757823589802,0.31361485,0.13871889,-0.8939576041626615,6.305191,-0.3906837,-1.3140980056943217,0.0,active
exp8_warehouse,40,2937,agent_1,43.47044,26.263094,9.766662104326178,-0.6856528520584106,0.4238731917999591,0.46580696,0.6235402,-102.43921595137711,6.601635,-0.4684442,-3.972001230633386,-100.0,truncated
exp8_warehouse,60,4005,agent_1,4.907285,18.828234,43.68624181305321,0.565624475479126,3.907285213470459,1.4819587,-0.91193074,8.088435173034668,8.254759,-0.16632353,0.0,0.0,active
exp8_warehouse,60,4006,agent_1,6.108904,16.443834,41.78694247573856,0.8016143441200256,4.125644752189371,2.6700654,-0.19206287,13.82925033569336,22.091387,-0.17370115,0.0,0.0,active
exp8_warehouse,60,4007,agent_1,8.667963,15.026226,38.92632329477054,0.21868562698364258,2.123733965562845,2.9254732,0.5981176,19.08249282836914,41.24543,-0.24525008,0.0,0.0,active
exp8_warehouse,60,4008,agent_1,10.67932,15.993731,37.30147429200678,-0.7756994962692261,2.8937301635742188,2.2319553,0.9542254,11.406046867370605,52.833588,-0.4273593,0.0,0.0,active
exp8_warehouse,60,4009,agent_1,11.016187,15.790995,36.91740438758363,0.21667955815792084,2.6909942626953125,0.3931682,-0.990113,1.5106213092803955,54.540276,-0.62342405,0.0,0.0,active
exp8_warehouse,60,4010,agent_1,11.842394,15.624019,36.08129524009004,-0.12859895825386047,2.5291197823601714,0.842911,0.3423504,4.842926979064941,59.406643,-0.64686483,0.0,0.0,active
exp8_warehouse,60,4011,agent_1,12.418432,15.051799,35.353414978977455,0.46413445472717285,2.064462332813737,0.81194544,-0.5826598,4.195394039154053,63.669937,-0.7147633,0.0,0.0,active
exp8_warehouse,60,4012,agent_1,14.566279,15.253758,33.38751067179287,-0.4375510513782501,3.430672442677494,2.1573215,0.8758264,12.99074935913086,76.8141,-0.86817765,0.0,0.0,active
exp8_warehouse,60,4013,agent_1,15.623669,15.377255,32.43706901635379,-0.4746379554271698,3.288222376967551,1.0645764,0.022514218,5.881259441375732,82.695465,-0.86827904,0.0,0.0,active
exp8_warehouse,60,4014,agent_1,16.604177,15.839879,31.6906471614048,-0.8237464427947998,3.1115735112455227,1.0841668,0.3245832,4.8793721199035645,87.59591,-0.8893499,0.0,0.0,active
exp8_warehouse,60,4015,agent_1,16.793383,15.744528,31.479523995457427,0.08447492122650146,2.9447968264810753,0.21187377,-0.90765727,0.3145950436592102,88.07527,-1.0541182,0.0,0.0,active
exp8_warehouse,60,4016,agent_1,17.596529,15.446076,30.62302776098221,-0.02728503942489624,2.409351457554858,0.856807,0.11101741,4.993630409240723,93.071365,-1.0565832,0.0,0.0,active
exp8_warehouse,60,4017,agent_1,18.822144,15.403558,29.473327110196152,-0.36260178685188293,2.3035573959350586,1.226351,0.32111138,7.180582523345947,100.27257,-1.0772057,0.0,0.0,active
exp8_warehouse,60,4018,agent_1,19.681614,15.587164,28.75621347766731,-0.6251960396766663,2.487163543701172,0.8788626,0.24514157,4.331274509429932,104.61586,-1.0892246,0.0,0.0,active
exp8_warehouse,60,4019,agent_1,19.84494,15.441498,28.548117728978145,0.3159382939338684,2.3414974212646484,0.21884751,-0.93876964,0.30191606283187866,105.09403,-1.2654823,0.0,0.0,active
exp8_warehouse,60,4020,agent_1,21.181606,15.4758835,27.34316309326832,-0.458832710981369,2.5387916237682586,1.3371077,0.75402534,7.585277557373047,112.79302,-1.3791932,0.0,0.0,active
exp8_warehouse,60,4021,agent_1,21.556437,15.188929,26.882706671669247,0.2241092324256897,2.4227503187197517,0.47205973,-0.67910516,2.1541647911071777,115.03942,-1.47143,0.0,0.0,active
exp8_warehouse,60,4022,agent_1,22.617798,15.101436,25.883764236538937,-0.3610211908817291,2.9789258270735552,1.0649623,0.5711367,6.059397220611572,121.164055,-1.5366694,0.0,0.0,active
exp8_warehouse,60,4023,agent_1,22.8997,14.772203,25.48851152080498,0.42634424567222595,2.965089772414557,0.4334321,-0.78044045,1.7213102579116821,123.00718,-1.6584868,0.0,0.0,active
exp8_warehouse,60,4024,agent_1,23.998758,14.25628,24.274388024291955,0.002670854330062866,2.6970552887008408,1.2141271,0.42380062,7.462950229644775,130.50606,-1.6944082,0.0,0.0,active
exp8_warehouse,60,4025,agent_1,25.338528,14.678859,23.257997824522437,-0.7825707793235779,2.0034246459030842,1.4048337,0.74442375,6.78078556060791,137.39767,-1.8052416,0.0,0.0,active
exp8_warehouse,60,4026,agent_1,25.862642,14.564139,22.740145473591554,-0.2676517367362976,1.6484750050214467,0.53652215,-0.52101994,0.47760956578729896,137.98857,-1.8595339,-0.05899468219997142,0.0,active
exp8_warehouse,60,4027,agent_1,26.880465,14.71252,21.91608342830785,-0.6554726958274841,1.6125192642211914,1.0285817,0.36024702,1.787978462416513,139.8698,-1.8854895,-0.1262862236833904,0.0,active
exp8_warehouse,60,4028,agent_1,27.295488,14.477405,21.439094263004126,0.004824280738830566,1.3774042129516602,0.47699475,-0.6601919,0.20526759419106483,140.30078,-1.9726602,-0.26482661736111146,0.0,active
exp8_warehouse,60,4029,agent_1,28.216892,14.889577,20.852381322957953,-0.9700866937637329,1.789576530456543,1.0093917,0.9360618,1.399130015633869,141.90628,-2.1479025,-0.29595053956770423,0.0,active
exp8_warehouse,60,4030,agent_1,28.459347,14.756641,20.576196189780376,-0.04857039451599121,1.6566410064697266,0.2765069,-0.9221601,-0.39806213261370116,141.73547,-2.3179784,-0.35313577997235235,0.0,active
exp8_warehouse,60,4031,agent_1,29.013363,14.721678,20.087314776105437,-0.5000072121620178,1.6400774597231593,0.5551177,0.438502,0.49977636707342277,142.3346,-2.3564353,-0.41401946966877745,0.0,active
exp8_warehouse,60,4032,agent_1,29.250933,14.5428705,19.79099225588146,0.08339512348175049,1.5106350934029376,0.2973411,-0.5821693,-0.2708837608548265,142.2256,-2.4242196,-0.5081237517352282,0.0,active
exp8_warehouse,60,4033,agent_1,30.127804,14.454242,19.005730261017625,-0.4817010760307312,1.8200773590233243,0.8813387,0.54446346,1.462716205897759,143.77354,-2.4835076,-0.534058873626299,0.0,active
exp8_warehouse,60,4034,agent_1,30.625776,14.379662,18.550043901808124,-0.44517815113067627,2.0977941138965557,0.50352645,-0.047931723,2.2850253582000732,146.05904,-2.483967,-0.534058873626299,0.0,active
exp8_warehouse,60,4035,agent_1,30.950745,14.030154,18.08546601738761,0.23388522863388062,2.1386081329143294,0.47724152,-0.6731008,2.1867594718933105,148.33641,-2.57458,-0.534058873626299,0.0,active
exp8_warehouse,60,4036,agent_1,31.868202,14.123162,17.383501463423595,-0.7226390838623047,2.9853156253079995,0.92216027,0.92279553,4.18383264541626,152.69055,-2.7448902,-0.534058873626299,0.0,active
exp8_warehouse,60,4037,agent_1,32.738472,13.637115,16.393355411908917,-0.11907172203063965,2.23264964740823,0.99679923,-0.6103791,5.869816303253174,158.63489,-2.8194027,-0.534058873626299,0.0,active
exp8_warehouse,60,4038,agent_1,33.770294,13.895305,15.731584755516309,-0.9254699945449829,1.4791270338252678,1.0636365,0.7545405,1.571639062486275,160.42393,-2.933269,-0.6375972064838046,0.0,active
exp8_warehouse,60,4039,agent_1,34.7067,13.971711,15.065645108090392,-0.8047446012496948,0.9816051526474188,0.9395182,-0.16377735,1.145696366728959,161.96892,-2.9386337,-1.031512350687291,0.0,active
exp8_warehouse,60,4040,agent_1,35.184566,14.165879,14.843136553887286,-1.1403939723968506,1.0680296767915796,0.5158098,0.30452937,-0.07775171784549362,162.22305,-2.9571812,-1.3448445389457542,0.0,active
